# Iteration, weighted MSE to target, weighted RMSE to target, Total lambdas, Fractional change in lambda, Curr. stepsize, Beta_C, Beta_H, Curr. work 
  1000 0.047219 0.217300 5.21361074e+00 4.32460991e-04 1.31465706e-03 3.50000000e-01 2.00000000e+00  4.56638 
  2000 0.043739 0.209138 6.27863773e+00 6.21787366e-05 1.38819499e-03 3.50000000e-01 2.00000000e+00  5.79218 
  3000 0.043215 0.207882 6.46307114e+00 1.06168303e-05 1.39829931e-03 3.50000000e-01 2.00000000e+00  6.00528 
  4000 0.043124 0.207663 6.49586263e+00 1.91367854e-06 1.39987808e-03 3.50000000e-01 2.00000000e+00  6.04307 
  5000 0.043108 0.207624 6.50185612e+00 3.54340545e-07 1.40014305e-03 3.50000000e-01 2.00000000e+00  6.04996 
  6000 0.043105 0.207616 6.50297456e+00 6.68588296e-08 1.40018925e-03 3.50000000e-01 2.00000000e+00  6.05124 
  7000 0.043104 0.207615 6.50318694e+00 1.28288361e-08 1.40019748e-03 3.50000000e-01 2.00000000e+00  6.05148 
  8000 0.043104 0.207615 6.50322794e+00 2.50332583e-09 1.40019896e-03 3.50000000e-01 2.00000000e+00  6.05153 
  9000 0.043104 0.207615 6.50323599e+00 4.97086258e-10 1.40019923e-03 3.50000000e-01 2.00000000e+00  6.05153 
 10000 0.043104 0.207615 6.50323760e+00 1.00507722e-10 1.40019928e-03 3.50000000e-01 2.00000000e+00  6.05154 
