# Iteration, weighted MSE to target, weighted RMSE to target, Total lambdas, Fractional change in lambda, Curr. stepsize, Beta_C, Beta_H, Curr. work 
  1000 0.046128 0.214774 5.51789333e+00 4.77369625e-04 1.17342709e-03 3.50000000e-01 2.00000000e+00  4.92519 
  2000 0.042197 0.205419 6.84465049e+00 7.94576058e-05 1.25099888e-03 3.50000000e-01 2.00000000e+00  6.44591 
  3000 0.041531 0.203792 7.11899996e+00 1.60409827e-05 1.26306754e-03 3.50000000e-01 2.00000000e+00  6.75131 
  4000 0.041396 0.203461 7.17729264e+00 3.44290421e-06 1.26526119e-03 3.50000000e-01 2.00000000e+00  6.81526 
  5000 0.041367 0.203390 7.19002082e+00 7.60432932e-07 1.26569434e-03 3.50000000e-01 2.00000000e+00  6.82913 
  6000 0.041361 0.203374 7.19285606e+00 1.71061232e-07 1.26578376e-03 3.50000000e-01 2.00000000e+00  6.83220 
  7000 0.041359 0.203370 7.19349777e+00 3.90662493e-08 1.26580266e-03 3.50000000e-01 2.00000000e+00  6.83288 
  8000 0.041359 0.203369 7.19364514e+00 9.05105975e-09 1.26580670e-03 3.50000000e-01 2.00000000e+00  6.83304 
  9000 0.041359 0.203369 7.19367947e+00 2.12751248e-09 1.26580758e-03 3.50000000e-01 2.00000000e+00  6.83307 
 10000 0.041359 0.203369 7.19368759e+00 5.07443528e-10 1.26580777e-03 3.50000000e-01 2.00000000e+00  6.83308 
 11000 0.041359 0.203369 7.19368953e+00 1.22809115e-10 1.26580781e-03 3.50000000e-01 2.00000000e+00  6.83308 
