# Iteration, weighted MSE to target, weighted RMSE to target, Total lambdas, Fractional change in lambda, Curr. stepsize, Beta_C, Beta_H, Curr. work 
  1000 0.038876 0.197170 8.57622212e+00 9.40655457e-04 1.21211528e-04 3.50000000e-01 2.00000000e+00  8.22876 
  2000 0.034662 0.186178 1.59872927e+01 4.27905983e-04 1.29249700e-04 3.50000000e-01 2.00000000e+00 11.56660 
  3000 0.034258 0.185089 2.23987383e+01 2.76584854e-04 1.29984231e-04 3.50000000e-01 2.00000000e+00 12.14641 
  4000 0.034183 0.184887 2.82037919e+01 1.92618037e-04 1.30265388e-04 3.50000000e-01 2.00000000e+00 12.29000 
  5000 0.034163 0.184832 3.32947579e+01 1.43110911e-04 1.30399130e-04 3.50000000e-01 2.00000000e+00 12.33744 
  6000 0.034156 0.184812 3.77605235e+01 1.10702412e-04 1.30458827e-04 3.50000000e-01 2.00000000e+00 12.35633 
  7000 0.034153 0.184805 4.16786762e+01 8.80038217e-05 1.30484593e-04 3.50000000e-01 2.00000000e+00 12.36490 
  8000 0.034151 0.184801 4.51168305e+01 7.13413334e-05 1.30495746e-04 3.50000000e-01 2.00000000e+00 12.36919 
  9000 0.034151 0.184799 4.81340212e+01 5.86835138e-05 1.30500720e-04 3.50000000e-01 2.00000000e+00 12.37151 
 10000 0.034150 0.184799 5.07819003e+01 4.88158171e-05 1.30503049e-04 3.50000000e-01 2.00000000e+00 12.37284 
 11000 0.034150 0.184798 5.31057236e+01 4.09671979e-05 1.30504210e-04 3.50000000e-01 2.00000000e+00 12.37365 
 12000 0.034150 0.184798 5.51451742e+01 3.46243700e-05 1.30504829e-04 3.50000000e-01 2.00000000e+00 12.37416 
 13000 0.034150 0.184797 5.69350633e+01 2.94322523e-05 1.30505182e-04 3.50000000e-01 2.00000000e+00 12.37450 
 14000 0.034150 0.184797 5.85059349e+01 2.51372954e-05 1.30505397e-04 3.50000000e-01 2.00000000e+00 12.37473 
 15000 0.034150 0.184797 5.98845921e+01 2.15535756e-05 1.30505534e-04 3.50000000e-01 2.00000000e+00 12.37489 
 16000 0.034150 0.184797 6.10945562e+01 1.85416495e-05 1.30505625e-04 3.50000000e-01 2.00000000e+00 12.37501 
 17000 0.034150 0.184797 6.21564697e+01 1.59948934e-05 1.30505689e-04 3.50000000e-01 2.00000000e+00 12.37509 
 18000 0.034150 0.184797 6.30884485e+01 1.38304050e-05 1.30505735e-04 3.50000000e-01 2.00000000e+00 12.37516 
 19000 0.034150 0.184797 6.39063919e+01 1.19827826e-05 1.30505769e-04 3.50000000e-01 2.00000000e+00 12.37521 
 20000 0.034150 0.184797 6.46242531e+01 1.03997718e-05 1.30505795e-04 3.50000000e-01 2.00000000e+00 12.37525 
 21000 0.034150 0.184797 6.52542783e+01 9.03915480e-06 1.30505814e-04 3.50000000e-01 2.00000000e+00 12.37528 
 22000 0.034150 0.184797 6.58072151e+01 7.86648743e-06 1.30505830e-04 3.50000000e-01 2.00000000e+00 12.37530 
 23000 0.034150 0.184797 6.62924958e+01 6.85342412e-06 1.30505842e-04 3.50000000e-01 2.00000000e+00 12.37532 
 24000 0.034150 0.184797 6.67183988e+01 5.97646014e-06 1.30505852e-04 3.50000000e-01 2.00000000e+00 12.37534 
 25000 0.034150 0.184797 6.70921894e+01 5.21597358e-06 1.30505860e-04 3.50000000e-01 2.00000000e+00 12.37535 
 26000 0.034150 0.184797 6.74202439e+01 4.55548652e-06 1.30505866e-04 3.50000000e-01 2.00000000e+00 12.37537 
 27000 0.034150 0.184797 6.77081586e+01 3.98108865e-06 1.30505872e-04 3.50000000e-01 2.00000000e+00 12.37538 
 28000 0.034150 0.184797 6.79608448e+01 3.48098275e-06 1.30505876e-04 3.50000000e-01 2.00000000e+00 12.37538 
 29000 0.034150 0.184797 6.81826131e+01 3.04512278e-06 1.30505880e-04 3.50000000e-01 2.00000000e+00 12.37539 
 30000 0.034150 0.184797 6.83772464e+01 2.66492301e-06 1.30505884e-04 3.50000000e-01 2.00000000e+00 12.37540 
 31000 0.034150 0.184797 6.85480650e+01 2.33302243e-06 1.30505886e-04 3.50000000e-01 2.00000000e+00 12.37540 
 32000 0.034150 0.184797 6.86979827e+01 2.04309227e-06 1.30505889e-04 3.50000000e-01 2.00000000e+00 12.37541 
 33000 0.034150 0.184797 6.88295569e+01 1.78967780e-06 1.30505891e-04 3.50000000e-01 2.00000000e+00 12.37541 
 34000 0.034150 0.184797 6.89450321e+01 1.56806737e-06 1.30505892e-04 3.50000000e-01 2.00000000e+00 12.37541 
 35000 0.034150 0.184797 6.90463781e+01 1.37418331e-06 1.30505894e-04 3.50000000e-01 2.00000000e+00 12.37542 
 36000 0.034150 0.184797 6.91353236e+01 1.20449071e-06 1.30505895e-04 3.50000000e-01 2.00000000e+00 12.37542 
 37000 0.034150 0.184797 6.92133861e+01 1.05592057e-06 1.30505896e-04 3.50000000e-01 2.00000000e+00 12.37542 
 38000 0.034150 0.184797 6.92818971e+01 9.25804884e-07 1.30505897e-04 3.50000000e-01 2.00000000e+00 12.37542 
 39000 0.034150 0.184797 6.93420253e+01 8.11821623e-07 1.30505898e-04 3.50000000e-01 2.00000000e+00 12.37542 
 40000 0.034150 0.184797 6.93947963e+01 7.11947768e-07 1.30505899e-04 3.50000000e-01 2.00000000e+00 12.37542 
 41000 0.034150 0.184797 6.94411105e+01 6.24419253e-07 1.30505899e-04 3.50000000e-01 2.00000000e+00 12.37543 
 42000 0.034150 0.184797 6.94817578e+01 5.47696610e-07 1.30505900e-04 3.50000000e-01 2.00000000e+00 12.37543 
 43000 0.034150 0.184797 6.95174316e+01 4.80435446e-07 1.30505900e-04 3.50000000e-01 2.00000000e+00 12.37543 
 44000 0.034150 0.184797 6.95487405e+01 4.21461008e-07 1.30505901e-04 3.50000000e-01 2.00000000e+00 12.37543 
