# Iteration, weighted MSE to target, weighted RMSE to target, Total lambdas, Fractional change in lambda, Curr. stepsize, Beta_C, Beta_H 
     1 0.104701 0.323576 9.10514858e-03 1.00000000e+00 6.75963333e-05 3.50000000e-01 2.00000000e+00 
     2 0.104250 0.322877 1.82103617e-02 5.00001772e-01 6.76712395e-05 3.50000000e-01 2.00000000e+00 
     3 0.103801 0.322182 2.73149573e-02 3.33319049e-01 6.77458946e-05 3.50000000e-01 2.00000000e+00 
     4 0.103355 0.321489 3.64189339e-02 2.49979218e-01 6.78253859e-05 3.50000000e-01 2.00000000e+00 
     5 0.102913 0.320800 4.55222900e-02 1.99975794e-01 6.79097622e-05 3.50000000e-01 2.00000000e+00 
     6 0.102473 0.320114 5.46250238e-02 1.66640363e-01 6.79990787e-05 3.50000000e-01 2.00000000e+00 
     7 0.102037 0.319432 6.37271335e-02 1.42829423e-01 6.80933926e-05 3.50000000e-01 2.00000000e+00 
     8 0.101604 0.318753 7.28286170e-02 1.24971253e-01 6.81927600e-05 3.50000000e-01 2.00000000e+00 
     9 0.101174 0.318079 8.19294723e-02 1.11081581e-01 6.82972321e-05 3.50000000e-01 2.00000000e+00 
    10 0.100748 0.317408 9.10296970e-02 9.99698454e-02 6.84068518e-05 3.50000000e-01 2.00000000e+00 
    11 0.100326 0.316742 1.00129289e-01 9.08784221e-02 6.85216510e-05 3.50000000e-01 2.00000000e+00 
    12 0.099907 0.316081 1.09228245e-01 8.33022286e-02 6.86416475e-05 3.50000000e-01 2.00000000e+00 
    13 0.099493 0.315425 1.18326563e-01 7.68915936e-02 6.87668423e-05 3.50000000e-01 2.00000000e+00 
    14 0.099083 0.314774 1.27424240e-01 7.13967524e-02 6.88972181e-05 3.50000000e-01 2.00000000e+00 
    15 0.098677 0.314129 1.36521273e-01 6.66345445e-02 6.90327366e-05 3.50000000e-01 2.00000000e+00 
    16 0.098275 0.313489 1.45617658e-01 6.24676000e-02 6.91733376e-05 3.50000000e-01 2.00000000e+00 
    17 0.097878 0.312855 1.54713394e-01 5.87908713e-02 6.93189378e-05 3.50000000e-01 2.00000000e+00 
    18 0.097486 0.312227 1.63808475e-01 5.55226549e-02 6.94694295e-05 3.50000000e-01 2.00000000e+00 
    19 0.097098 0.311605 1.72902899e-01 5.25984481e-02 6.96246810e-05 3.50000000e-01 2.00000000e+00 
    20 0.096715 0.310990 1.81996663e-01 4.99666488e-02 6.97845359e-05 3.50000000e-01 2.00000000e+00 
    21 0.096337 0.310382 1.91089761e-01 4.75854842e-02 6.99488139e-05 3.50000000e-01 2.00000000e+00 
    22 0.095964 0.309780 2.00182192e-01 4.54207764e-02 7.01173113e-05 3.50000000e-01 2.00000000e+00 
