merge,left,right,distance,height
148,1332,1518,0.01687499194533807,0.01687499194533807
149,1785,1786,0.015659536114510444,0.016881812880655926
150,1682,1767,0.01688184405804859,0.01688184405804859
151,1619,1928,0.01689973285458299,0.01689973285458299
152,587,625,0.01690140575097466,0.01690140575097466
153,1982,2027,0.016916806619687034,0.016916806619687034
154,655,661,0.016921544999029675,0.016921544999029675
155,1613,1758,0.015099933363643204,0.016947600776877493
156,686,1788,0.016960998430994197,0.016960998430994197
157,953,999,0.01696716593395855,0.01696716593395855
158,283,754,0.0169673995023553,0.0169673995023553
159,1529,1688,0.016975459387051372,0.016975459387051372
160,1553,1565,0.016983974323260546,0.016983974323260546
161,1547,1563,0.01699017981688196,0.01699017981688196
162,732,734,0.016995437256991472,0.016995437256991472
163,1606,1609,0.017002944283040635,0.017002944283040635
164,496,1233,0.017011577033383088,0.017011577033383088
165,1959,2097,0.01701258708741101,0.01701258708741101
166,72,454,0.017027574923692508,0.017027574923692508
167,1985,2025,0.01703375944246822,0.01703375944246822
168,1277,1513,0.017042356061146596,0.017042356061146596
169,48,216,0.01705213865886143,0.01705213865886143
170,944,962,0.017052858509123768,0.017052858509123768
171,221,228,0.017055894200708122,0.017055894200708122
172,554,1388,0.017060756672392596,0.017060756672392596
173,1154,1617,0.017065038415147185,0.017065038415147185
174,14,151,0.01707897884588609,0.01707897884588609
175,54,776,0.0170807755205274,0.0170807755205274
176,1797,1822,0.017088295643528234,0.017088295643528234
177,1050,1063,0.01636217038567115,0.017093721578152962
178,473,771,0.017105584609887994,0.017105584609887994
179,671,672,0.017117750768859442,0.017117750768859442
180,74,143,0.017122693856557417,0.017122693856557417
181,1952,2071,0.01712331932549396,0.01712331932549396
182,1510,1724,0.01713321665849734,0.01713321665849734
183,249,842,0.017139184003804826,0.017139184003804826
184,1611,1629,0.017146938264954583,0.017146938264954583
185,786,1681,0.017160159488226877,0.017160159488226877
186,1517,1717,0.017166607790425503,0.017166607790425503
187,433,1002,0.01716884778191638,0.01716884778191638
188,157,1320,0.01717453927678179,0.01717453927678179
189,1434,1678,0.017179704855616325,0.017179704855616325
190,56,113,0.017180852679645288,0.017180852679645288
191,459,1052,0.017194152561326715,0.017194152561326715
192,1179,1184,0.01720149496606798,0.01720149496606798
193,633,1036,0.017203510716995912,0.017203510716995912
194,537,1565,0.017202068353984176,0.017226542941495032
195,1491,1530,0.017235895699145923,0.017235895699145923
196,1152,1345,0.016546697067279466,0.017242152820907665
197,576,775,0.017249150022718433,0.017249150022718433
198,944,958,0.017221858213637108,0.017259010506392225
199,2103,2108,0.017262329866050245,0.017262329866050245
200,1153,1347,0.01656185844730464,0.017262982398125293
201,654,670,0.017231060615649225,0.017264257459079557
202,1262,1265,0.016994817949393136,0.017270260804570062
203,740,2091,0.017270576847972608,0.017270576847972608
204,460,461,0.017280940181922534,0.017280940181922534
205,687,753,0.017281807199412795,0.017281807199412795
206,993,1267,0.017293366315026093,0.017293366315026093
207,376,1135,0.017302537486687534,0.017302537486687534
208,594,601,0.01730289957029587,0.01730289957029587
209,312,1498,0.01730376297936745,0.01730376297936745
210,55,192,0.01730749896344038,0.01730749896344038
211,1945,2038,0.01731764013495536,0.01731764013495536
212,198,661,0.01729408963492079,0.017352850477704428
213,1095,1662,0.017361320263030666,0.017361320263030666
214,60,765,0.01737032890612036,0.01737032890612036
215,2065,2081,0.017389973786240034,0.017389973786240034
216,33,211,0.017397461955745902,0.017397461955745902
217,783,818,0.01740243682163024,0.01740243682163024
218,1503,1694,0.015318550940092204,0.01740345312008547
219,1061,1130,0.017405251826286928,0.017405251826286928
220,800,803,0.016859853600024222,0.017406581499266792
221,1015,1044,0.01741388064681357,0.01741388064681357
222,1156,1161,0.01741414524833978,0.01741414524833978
223,942,948,0.01741568438489635,0.01741568438489635
224,711,1373,0.01742148015136796,0.01742148015136796
225,1143,2072,0.017425069044909352,0.017425069044909352
226,968,989,0.017432366128938587,0.017432366128938587
227,372,435,0.01743443211284964,0.01743443211284964
228,1082,1729,0.01743744417805873,0.01743744417805873
229,1101,1410,0.017441910224071756,0.017441910224071756
230,557,756,0.017448705829242156,0.017448705829242156
231,133,216,0.0172555733618198,0.01745169787832034
232,569,701,0.01745363522467038,0.01745363522467038
233,1081,1416,0.016492031120202394,0.017455835786520317
234,1225,1567,0.017461062390722027,0.017461062390722027
235,1380,1385,0.017469804248243022,0.017469804248243022
236,65,80,0.0174735479239444,0.0174735479239444
237,135,1667,0.017479872265282727,0.017479872265282727
238,1408,1488,0.01748038617273162,0.01748038617273162
239,1948,1997,0.017481048481868038,0.017481048481868038
240,573,1140,0.01749617814214241,0.01749617814214241
241,18,26,0.017522315593326718,0.017522315593326718
242,400,402,0.017526926757657817,0.017526926757657817
243,422,580,0.01753048599862019,0.01753048599862019
244,1047,1098,0.01753668756972928,0.01753668756972928
245,1093,1528,0.01754107306181868,0.01754107306181868
246,249,257,0.01721345937500344,0.017542418003008826
247,1478,1499,0.017550377843573467,0.017550377843573467
248,1442,2111,0.01755265310479725,0.01755265310479725
249,1924,1974,0.017566201233249944,0.017566201233249944
250,961,991,0.017569517629111617,0.017569517629111617
251,695,816,0.0175770916373411,0.0175770916373411
252,364,424,0.01758117519099977,0.01758117519099977
253,801,1107,0.017229798742953266,0.017581343585077312
254,217,240,0.017581753472925232,0.017581753472925232
255,1691,1733,0.01758246443727451,0.01758246443727451
256,1019,1073,0.017582473838153877,0.017582473838153877
257,378,398,0.01758363934270256,0.01758363934270256
258,796,799,0.017586217382374956,0.017586217382374956
259,659,1956,0.01759756105933655,0.01759756105933655
260,334,739,0.017602701408459792,0.017602701408459792
261,338,342,0.017612202439968135,0.017612202439968135
262,153,250,0.017613985024246055,0.017613985024246055
263,4,1404,0.017618689116309965,0.017618689116309965
264,1588,1622,0.01762026407774195,0.01762026407774195
265,1869,2106,0.01762265197056201,0.01762265197056201
266,1550,1631,0.017628235092350425,0.017628235092350425
267,90,1715,0.017642359716781186,0.017642359716781186
268,375,429,0.017643380314841743,0.017643380314841743
269,379,403,0.01764782781110088,0.01764782781110088
270,391,897,0.01764796425533631,0.01764796425533631
271,533,564,0.017651428293217804,0.017651428293217804
272,925,928,0.017652698259289088,0.017652698259289088
273,164,1599,0.017660022096014368,0.017660022096014368
274,2102,2175,0.01766160715225265,0.01766160715225265
275,859,865,0.017667916559559675,0.017667916559559675
276,1192,1474,0.01766816111391078,0.01766816111391078
277,1331,1490,0.017671946973046814,0.017671946973046814
278,1877,1898,0.017673386826964562,0.017673386826964562
279,1727,1979,0.01767564087594857,0.01767564087594857
280,1750,1759,0.017684694010691462,0.017684694010691462
281,1710,1745,0.01768599189452679,0.01768599189452679
282,67,469,0.017693171306860343,0.017693171306860343
283,1097,1104,0.017701048067971577,0.017701048067971577
284,1658,1711,0.0175347722847669,0.017710089144826392
285,647,1709,0.01771246903740311,0.01771246903740311
286,1123,1414,0.017286463903592036,0.017719010849866955
287,367,419,0.01662741045960603,0.01772320262868586
288,563,706,0.017730182606508403,0.017730182606508403
289,854,894,0.017732505489359653,0.017732505489359653
290,232,1002,0.017333993867185725,0.017737691705206504
291,177,340,0.01774952265561784,0.01774952265561784
292,556,751,0.0177517215812615,0.0177517215812615
293,1931,2209,0.0177528440952296,0.0177528440952296
294,1689,1693,0.01775328961803667,0.01775328961803667
295,472,1484,0.01776278549987855,0.01776278549987855
296,1432,1680,0.017771653681262777,0.017771653681262777
297,878,1718,0.017777601337315964,0.017777601337315964
298,187,776,0.017049632772949623,0.017778234132048265
299,53,195,0.016814605906313812,0.017779454696631475
300,343,681,0.017784092725053588,0.017784092725053588
301,265,362,0.017786583450495108,0.017786583450495108
302,47,781,0.017808070508580687,0.017808070508580687
303,103,105,0.01781067958868577,0.01781067958868577
304,1072,1502,0.017813003066854648,0.017813003066854648
305,1707,1723,0.017818255134511497,0.017818255134511497
306,2025,2092,0.017552174551082794,0.01781941020642059
307,1507,1511,0.017071417686255252,0.017835107652068565
308,1405,1537,0.017853350101002537,0.017853350101002537
309,1620,1743,0.017860714313299754,0.017860714313299754
310,58,390,0.017862206693811833,0.017862206693811833
311,165,387,0.017864883815249064,0.017864883815249064
312,1328,1361,0.017866448444478628,0.017866448444478628
313,1587,2105,0.01786854922698406,0.01786854922698406
314,544,1206,0.017871664946570352,0.017871664946570352
315,1533,1784,0.017872755711569818,0.017872755711569818
316,82,185,0.016802632414243256,0.01787433752461407
317,1399,1523,0.017875119587223674,0.017875119587223674
318,1881,1892,0.01788193079478618,0.01788193079478618
319,1069,2077,0.017891138594816242,0.017891138594816242
320,1155,1773,0.017905395262527362,0.017905395262527362
321,589,793,0.017907609575081765,0.017907609575081765
322,388,881,0.017913712086338282,0.017913712086338282
323,72,702,0.017071007371094824,0.017918393304388717
324,247,531,0.017929718051763625,0.017929718051763625
325,156,548,0.017932042380904338,0.017932042380904338
326,493,538,0.017937259555008887,0.017937259555008887
327,128,149,0.017938784009539577,0.017938784009539577
328,1417,1487,0.01794602206962941,0.01794602206962941
329,1725,1810,0.017948949800841246,0.017948949800841246
330,181,284,0.017954467116471237,0.017954467116471237
331,744,1150,0.01795959318531533,0.01795959318531533
332,1851,1852,0.0171175356260412,0.0179609403963768
333,570,1448,0.017964240612790595,0.017964240612790595
334,348,1148,0.017979285044266845,0.017979285044266845
335,1939,2033,0.017985995683599817,0.017985995683599817
336,467,1371,0.017986842343473752,0.017986842343473752
337,1844,1859,0.01799133937878946,0.01799133937878946
338,96,339,0.018003650751037596,0.018003650751037596
339,534,574,0.01719016493389386,0.018010573685656176
340,1062,1804,0.018020601724001356,0.018020601724001356
341,100,287,0.017395832915516815,0.018029881758140798
342,1829,1830,0.01804276109837425,0.01804276109837425
343,1153,1686,0.017584818327689468,0.018045635578630332
344,938,957,0.01805906965598184,0.01805906965598184
345,1241,1268,0.01805986265706643,0.01805986265706643
346,101,185,0.016412643266513774,0.01806207325437361
347,198,773,0.01677432988277238,0.01806450713758646
348,1476,1481,0.016517674718417537,0.018071950783989495
349,988,997,0.018077153055107063,0.018077153055107063
350,781,1535,0.017957349757060773,0.018081685509897454
351,393,1326,0.018085388762547464,0.018085388762547464
352,929,936,0.018093717689900132,0.018093717689900132
353,1095,1529,0.017789961390343195,0.018094484266989105
354,2124,2212,0.01810546499476113,0.01810546499476113
355,1408,1668,0.01766194735160647,0.018107590499315804
356,404,415,0.01811359929030468,0.01811359929030468
357,1353,1355,0.018119533235828197,0.018119533235828197
358,32,304,0.018123329434470887,0.018123329434470887
359,1037,1749,0.017602707902152234,0.01816977853795499
360,1359,1628,0.01817791791742349,0.01817791791742349
361,221,331,0.01806448753557941,0.01818302542555573
362,1450,1858,0.01819502816115532,0.01819502816115532
363,2073,2074,0.01820289770908222,0.01820289770908222
364,679,863,0.01765105125366486,0.01820466775885417
365,104,767,0.018215404125843652,0.018215404125843652
366,749,1140,0.016337545066341864,0.01822495686219016
367,1177,1992,0.018244810194215325,0.018244810194215325
368,231,241,0.018257715092861965,0.018257715092861965
369,1012,1035,0.018259886969976696,0.018259886969976696
370,395,401,0.018268213815548728,0.018268213815548728
371,1561,1778,0.018269401029043668,0.018269401029043668
372,1071,1611,0.017531133457725792,0.018273220923454965
373,504,1143,0.018188378689627683,0.018276643778617527
374,1012,1489,0.0182689405174235,0.01827858766248732
375,1574,1643,0.01828743653262349,0.01828743653262349
376,563,757,0.01803763085866702,0.0182899560304542
377,399,1136,0.018290963148077204,0.018290963148077204
378,658,673,0.018046291044675648,0.018296869073574203
379,1259,1546,0.01829892034989386,0.01829892034989386
380,710,1379,0.018300915228240074,0.018300915228240074
381,665,759,0.0169514812930839,0.018301776860493935
382,635,752,0.01830188244873414,0.01830188244873414
383,50,136,0.018304096027186648,0.018304096027186648
384,1286,1734,0.018305849272976772,0.018305849272976772
385,760,1049,0.01830815895296213,0.01830815895296213
386,1493,1980,0.01830912697695011,0.01830912697695011
387,509,1579,0.018310496554363197,0.018310496554363197
388,38,195,0.01692989364120335,0.01831543777332812
389,1595,1989,0.01832311776484935,0.01832311776484935
390,791,1057,0.018323744106672785,0.018323744106672785
391,788,1716,0.017313812315171626,0.0183300311951074
392,1085,1158,0.017772926985486624,0.018337969912909785
393,1278,1597,0.01833812129848179,0.01833812129848179
394,1204,1292,0.018339532018438565,0.018339532018438565
395,1786,1815,0.017632992876072326,0.018341111050906158
396,841,1227,0.018353231959776242,0.018353231959776242
397,1125,1626,0.018354133312024262,0.018354133312024262
398,797,1505,0.018362248141099408,0.018362248141099408
399,505,530,0.01837249385813884,0.01837249385813884
400,278,279,0.018373250771386677,0.018373250771386677
401,75,1545,0.018373426648915524,0.018373426648915524
402,1032,1825,0.018377232179045567,0.018377232179045567
403,976,1242,0.01837806165510527,0.01837806165510527
404,1041,1056,0.01838929838701838,0.01838929838701838
405,81,132,0.018389693107090786,0.018389693107090786
406,1614,1748,0.018394756507055274,0.018394756507055274
407,1601,1616,0.018399703210475737,0.018399703210475737
408,2127,2137,0.018399829399205925,0.018399829399205925
409,480,495,0.01764908738288236,0.01840404481535761
410,235,285,0.018405426132913502,0.018405426132913502
411,751,1373,0.01789330895624902,0.01840732232576211
412,719,891,0.01840802082682389,0.01840802082682389
413,1341,1772,0.017673439638433174,0.018408141263267674
414,114,565,0.017580987494804343,0.01840825676187594
415,1030,1536,0.018414075164964155,0.018414075164964155
416,1198,1564,0.01841691114081443,0.01841691114081443
417,1050,1055,0.016536072787700515,0.018420573659971646
418,368,1894,0.018422207995957396,0.018422207995957396
419,664,666,0.01796154005854715,0.01844867828539474
420,1583,1833,0.01844958914261228,0.01844958914261228
421,1514,1560,0.018451661021247425,0.018451661021247425
422,1406,1511,0.01792710099150129,0.01845639109173205
423,1803,1809,0.018463088053406122,0.018463088053406122
424,474,2088,0.018468633783505637,0.018468633783505637
425,280,1150,0.018219310330117748,0.018472882889795837
426,1877,1918,0.018133815301253527,0.018473228397687707
427,746,782,0.018476543754485493,0.018476543754485493
428,1693,1781,0.018321319881315745,0.018477373325503574
429,683,1413,0.018478465010868833,0.018478465010868833
430,1338,1427,0.01743931081146035,0.018486198098125167
431,1051,1905,0.01769821172324447,0.018493973651864427
432,1996,2028,0.01722548864051419,0.01850475192654375
433,180,339,0.018429506621232522,0.018508214059778906
434,734,1401,0.017264004091859696,0.01851246723101696
435,36,67,0.018290710737745387,0.018519547260274563
436,738,802,0.01851963892433029,0.01851963892433029
437,60,805,0.017979528758602224,0.018526991683186864
438,1936,2003,0.0185323815354535,0.0185323815354535
439,1558,1566,0.01654566677250696,0.01853503995191512
440,1519,1674,0.01743099917018552,0.018537061707135108
441,163,1296,0.018539551305858153,0.018539551305858153
442,1074,1907,0.01758203458625308,0.01853977268488672
443,13,909,0.018542052396372088,0.018542052396372088
444,286,1154,0.017964359785557493,0.018543223956343797
445,1614,1938,0.018536241557083777,0.018545168678404066
446,186,523,0.018548751969401787,0.018548751969401787
447,730,1254,0.018554843096610325,0.018554843096610325
448,324,1950,0.018564979005239804,0.018564979005239804
449,1428,1698,0.018565902731143592,0.018565902731143592
450,213,1139,0.01857018026651107,0.01857018026651107
451,281,288,0.018588246010682256,0.018588246010682256
452,1407,1895,0.017755275906301035,0.018589811578538874
453,161,844,0.01859906219018988,0.01859906219018988
454,1039,1409,0.018618002767656364,0.018618002767656364
455,1305,1467,0.01861859577908896,0.01861859577908896
456,1346,1426,0.017798128713141848,0.018620059757548706
457,1777,1794,0.01862292145470275,0.01862292145470275
458,188,1149,0.018624316046342987,0.018624316046342987
459,66,628,0.018627809565149055,0.018627809565149055
460,1101,1774,0.0176571527824683,0.018635299171814147
461,1399,1799,0.01797604928267943,0.018650949974635664
462,357,431,0.018653231961469632,0.018653231961469632
463,230,561,0.018656506301725835,0.018656506301725835
464,1539,1590,0.01865792407782081,0.01865792407782081
465,176,345,0.018661629656950805,0.018661629656950805
466,1978,1990,0.018668592319476603,0.018668592319476603
467,835,2138,0.018674361713084127,0.018674361713084127
468,1949,2036,0.018051923804131315,0.01867937695271541
469,1649,1653,0.018686486400809825,0.018686486400809825
470,37,40,0.01868752473782636,0.01868752473782636
471,110,838,0.018689638770678578,0.018689638770678578
472,314,845,0.018691506751757837,0.018691506751757837
473,2155,2206,0.01869399301780817,0.01869399301780817
474,600,737,0.018744358602984346,0.018744358602984346
475,1349,2174,0.017908467052906347,0.01874878342610401
476,62,90,0.018209634849107703,0.018764760836447722
477,901,1247,0.018767370937355927,0.018767370937355927
478,547,1228,0.01860000178144858,0.018772447483577544
479,1457,1623,0.018776615683500517,0.018776615683500517
480,1874,2115,0.017692186752808814,0.01877804478886077
481,290,363,0.018782508176039492,0.018782508176039492
482,2008,2070,0.018784361453179,0.018784361453179
483,951,987,0.01878998880365836,0.01878998880365836
484,595,622,0.01879752413095779,0.01879752413095779
485,1324,1553,0.017575809980432146,0.018799965643610122
486,1793,1796,0.01880331090194961,0.01880331090194961
487,687,1607,0.017709518990972922,0.018809861667892527
488,669,2091,0.01729366187298406,0.01882230886897325
489,42,778,0.01839774492762837,0.018822363391518566
490,1065,1451,0.018829998341114415,0.018829998341114415
491,131,1137,0.01765144360708222,0.0188307474190791
492,191,423,0.01883504086849775,0.01883504086849775
493,1447,1584,0.018838044453192634,0.018838044453192634
494,1955,1993,0.01741954688274993,0.018838498810781097
495,1078,1516,0.01883850364635362,0.01883850364635362
496,1319,1723,0.018714292614045197,0.018843851108834454
497,185,271,0.017770861735676935,0.018853165575248226
498,355,668,0.018857124013205193,0.018863237777030646
499,70,108,0.018875199633047433,0.018875199633047433
500,1603,1605,0.01824070238599647,0.018878347328042593
501,452,1495,0.018882083374203162,0.018882083374203162
502,1866,1934,0.018890360432366624,0.018890360432366624
503,144,306,0.01889159349615075,0.01889159349615075
504,240,328,0.017850488690915205,0.018897992239206192
505,477,1141,0.01890699253508897,0.01890699253508897
506,189,231,0.017147675773822434,0.0189086548837957
507,252,485,0.018912784912276968,0.018912784912276968
508,277,316,0.017859615776322682,0.018921508415437743
509,697,748,0.018924076413260726,0.018924076413260726
510,11,94,0.018929301498129034,0.018929301498129034
511,227,330,0.017841682842402704,0.018939343958581475
512,1844,1901,0.018264404107250033,0.01895225737243848
513,1765,1818,0.018509445909191208,0.018953516509603065
514,682,769,0.01895510031677363,0.01895510031677363
515,630,1414,0.01851073424970976,0.018963849022253804
516,1019,1066,0.01770661478752545,0.01896394793236326
517,234,708,0.018971972916202163,0.018971972916202163
518,1090,1092,0.01897371194745478,0.01897371194745478
519,1034,1058,0.018983086019608287,0.018983086019608287
520,626,1151,0.01715484080361348,0.018988221467417726
521,455,1679,0.018991606499927066,0.018991606499927066
522,2163,2191,0.018998031566540334,0.018998031566540334
523,1275,1621,0.01884119399987569,0.019010962456391202
524,536,1682,0.01845516149392887,0.019023521346788856
525,416,430,0.01902594708052334,0.01902594708052334
526,804,885,0.019040683803020188,0.019040683803020188
527,526,1569,0.019041399971819223,0.019041399971819223
528,2095,2177,0.01905121519869507,0.01905121519869507
529,1478,1622,0.017978880806443095,0.019052096332112925
530,684,1510,0.017900891094376807,0.01905650207772837
531,599,644,0.019057824466304676,0.019057824466304676
532,1964,2057,0.019058090232897375,0.019058090232897375
533,341,492,0.019060048314870688,0.019060048314870688
534,2042,2208,0.01906678508967266,0.01906678508967266
535,39,88,0.019071194062046187,0.019071194062046187
536,426,439,0.019072035835216005,0.019072035835216005
537,569,597,0.017419260020787017,0.019072802609526172
538,298,1287,0.01908536034398802,0.01908536034398802
539,64,1014,0.019086642369773747,0.019086642369773747
540,1070,1765,0.01891549172281677,0.019099179025910067
541,1018,1902,0.018261955970642826,0.019102070427627696
542,1639,1840,0.017186610886425275,0.01910240607080499
543,932,943,0.019105464859189722,0.019105464859189722
544,95,282,0.019108175720069953,0.019108175720069953
545,756,1036,0.017504999414086182,0.019114772679612733
546,1596,1606,0.019028266365913454,0.019118496929021206
547,1486,1593,0.016431299750420063,0.019124616628151788
548,12,494,0.019127399846911725,0.019127399846911725
549,417,646,0.017279910292549255,0.01913558448135297
550,1537,1657,0.018962540970567168,0.019135852006501138
551,346,348,0.018243979067340862,0.019151825010411454
552,1115,2026,0.019155234237219876,0.019155234237219876
553,332,427,0.019155494112740534,0.019155494112740534
554,624,634,0.019159836983124914,0.019159836983124914
555,2023,2035,0.01916302492221158,0.01916302492221158
556,1084,1662,0.016341087642108187,0.019180126107158007
557,1211,1452,0.019186105060519203,0.019186105060519203
558,694,820,0.019187267902581434,0.019187267902581434
559,1985,2004,0.018238229622297798,0.01918915350696281
560,259,262,0.018521838788600545,0.019190682983938882
561,1570,1627,0.019196957897614032,0.019196957897614032
562,489,1231,0.017609145667623408,0.019197587958032076
563,178,182,0.01920402921444058,0.01920402921444058
564,1102,1903,0.01920494197995663,0.01920494197995663
565,701,743,0.017282439998406108,0.019206116356722487
566,203,1013,0.019210419555505474,0.019210419555505474
567,1222,1223,0.019212151881234,0.019212151881234
568,1121,1343,0.018654732143177845,0.019216471127070162
569,1463,1465,0.019217367024690034,0.019217367024690034
570,741,829,0.0192179194779369,0.0192179194779369
571,1053,1122,0.01921803468071353,0.01921803468071353
572,507,1722,0.019221554543166496,0.019221554543166496
573,1277,1700,0.017258376650073702,0.01922765813366149
574,183,371,0.019230042785114074,0.019230042785114074
575,1480,1674,0.01868162917740171,0.01923352595223883
576,1853,1863,0.019235519955263757,0.019235519955263757
577,1600,1629,0.01739689417037292,0.019236838121234997
578,200,651,0.01924873222688235,0.01924873222688235
579,723,912,0.019263461465928673,0.019263461465928673
580,2002,2089,0.01927034081708655,0.01927034081708655
581,853,888,0.01927594421248733,0.01927594421248733
582,272,713,0.019276485215945563,0.019276485215945563
583,97,291,0.018001785359400224,0.019279120712742022
584,1407,1862,0.018705372468513615,0.01928818351741334
585,2161,2217,0.019294361711716935,0.019294361711716935
586,472,706,0.018365758814502395,0.019295314453493556
587,808,900,0.019317569324344593,0.019317569324344593
588,61,575,0.01933521298216838,0.01933521298216838
589,1282,1283,0.019340515231677048,0.019340515231677048
590,1732,1742,0.01846177577607226,0.01934408241505531
591,71,571,0.01908400059476783,0.01934489971939842
592,63,81,0.018619203881598188,0.019359792162682743
593,1518,1735,0.01906154606053069,0.019364173924002564
594,1936,1984,0.01780897122168655,0.019369007822345283
595,619,2111,0.01913780873896983,0.019377406144185438
596,1571,1572,0.019386116035428363,0.019386116035428363
597,645,1278,0.018161870718148565,0.019387152097096932
598,322,792,0.019389730589647096,0.019389730589647096
599,56,863,0.01805795366127131,0.01939807252142745
