bc,bh,legacy_expfact_reconstruction_rmse,legacy_observed_rmse,legacy_expfact_pf_rmse,fast_expfact_reconstruction_rmse,fast_observed_rmse,fast_expfact_pf_rmse,slow-N_expfact_reconstruction_rmse,slow-N_observed_rmse
0.05,3.4000000000000004,0.26263729309769057,0.24222059066169205,2.4544838847379644,0.2542684858948649,0.24605262586077228,2.4618270974930314,0.2626872290104157,0.24071242106728813
0.05,3.5,0.2652476891583138,0.24111615455474122,2.462728693689184,0.25538513092401843,0.24405488296515795,2.4627067687302917,0.26538650012988,0.23970678556916158
0.05,3.6,0.2681142471128514,0.24036445060344902,2.4738170659497367,0.25668975005211825,0.24228594218506608,2.4656445536985756,0.2683232289817848,0.23904158701950295
0.05,3.7,0.27122110646825737,0.23996494094915574,2.487710978315359,0.2581728582185251,0.24074780117382907,2.4706050637526693,0.2714799902353322,0.2387121704364234
0.05,3.8000000000000003,0.27455265622424263,0.23991506320822545,2.504363736812171,0.2598250112176908,0.23944178720165282,2.4775481451917676,0.2748405915668597,0.23871277000645752
0.05,3.9000000000000004,0.27809338079357143,0.24020995441676685,2.5237207293342396,0.26163683212284333,0.23836847332795474,2.4864290974406127,0.2783901700889928,0.23903678012979554
0.05,4.0,0.2818277756047224,0.2408423268215426,2.5457202697596886,0.2635990143085935,0.23752760423918826,2.4971989428329207,0.28211516091028094,0.23967695256747426
0.07500000000000001,0.0,0.2978524464979804,0.35309703481349575,3.1714429890526454,0.2984011354775363,0.35373668397730296,3.177939916709956,0.29761916820280854,0.3528250613705328
0.07500000000000001,0.1,0.29433922020270786,0.3486034123823926,3.1151069237448556,0.2949020900303832,0.34928497101090267,3.1216930971653922,0.29409610786934526,0.3483158346499298
0.07500000000000001,0.2,0.29082590089938126,0.34401321500609716,3.060053665983256,0.29140991043242076,0.3447509388471041,3.0669258552282344,0.29056450714704457,0.3436998283727317
0.07500000000000001,0.30000000000000004,0.28732055169486453,0.3393290040240251,3.006353690072819,0.28793291246943825,0.3401387302462591,3.013691687667597,0.2870320963768184,0.3389786595091625
0.07500000000000001,0.4,0.28383439486137535,0.3345560309722473,2.9540807977632926,0.28448251020821175,0.3354553022025074,2.9620448429113644,0.28350990625942724,0.3341566404948974
0.07500000000000001,0.5,0.28038112385510955,0.32970155436546394,2.9033120721678607,0.28107245000704273,0.33070971598752774,2.9120401053111,0.28001146033929164,0.3292399380066619
0.07500000000000001,0.6000000000000001,0.27697606696833177,0.3247740196313803,2.8541277819782223,0.27771794802355926,0.3259123549250189,2.8637325489690273,0.2765519994137145,0.3242358121902383
0.07500000000000001,0.7000000000000001,0.2736355922397671,0.3197824691144222,2.806611227460383,0.274435040137465,0.3210743575141547,2.8171772628037854,0.27314819831215675,0.3191523805209827
0.07500000000000001,0.8,0.27037695711784043,0.314736384234207,2.7608485194113603,0.27124026571140036,0.3162073827457786,2.7724290491997223,0.269818523033349,0.3139990864647891
0.07500000000000001,0.9,0.2672185826363848,0.3096459928340561,2.7169282822606102,0.2681506235870872,0.3113236709992359,2.72954209915269,0.2665840782881831,0.3087878351963179
0.07500000000000001,1.0,0.2641806399861955,0.30452305599730806,2.6749412729145567,0.26518367552254507,0.3064363311766081,2.688569647279806,0.2634696264434942,0.30353461412512706
0.07500000000000001,1.1,0.2612858159709938,0.29938214761678156,2.6349799078775487,0.26235768991282593,0.3015598034746066,2.649563610395314,0.26050431312860417,0.2982611417729599
0.07500000000000001,1.2000000000000002,0.25856001007177487,0.29424221911317194,2.5971376927451235,0.25969172000131613,0.296710398570071,2.6125742135722847,0.257721521435756,0.2929957239047881
0.07500000000000001,1.3,0.2560325331476344,0.2891278472428018,2.5615085504481563,0.25720548152494355,0.29190670239360406,2.577649607722053,0.25515743672410757,0.28777248663054533
0.07500000000000001,1.4000000000000001,0.2537353603902763,0.2840693743575509,2.5281860476917117,0.25491890391619576,0.28716958319864155,2.5448354827511808,0.2528484605463062,0.28262883227520574
0.07500000000000001,1.5,0.25170130958075015,0.2791014951331475,2.4972625228937235,0.2528513264349827,0.28252163949246467,2.514174680328647,0.2508282648882412,0.2776019885108369
0.07500000000000001,1.6,0.2499615379978163,0.27426060118361584,2.468828123531178,0.2510204607441748,0.27798614964904184,2.485706810249646,0.24912551519666892,0.2727260938603686
0.07500000000000001,1.7000000000000002,0.24854312197141676,0.2695818458250229,2.442969766004053,0.24944135447946184,0.2735857932632712,2.4594678743543197,0.2477628996412103,0.2680309077278147
0.07500000000000001,1.8,0.2474674383752599,0.26509697879563315,2.419770036690219,0.24812559936957052,0.26934149051594275,2.435489901984435,0.2467573755935695,0.2635422543903936
0.07500000000000001,1.9000000000000001,0.2467496520992843,0.26083351005175387,2.3993060584469292,0.24708093546789953,0.2652716258557075,2.4138006010628827,0.2461209980455866,0.25928345378834416
0.07500000000000001,2.0,0.24639911769740858,0.25681508190952784,2.3816483519862794,0.24631126792156813,0.26139175307317547,2.39442302906834,0.2458616318518558,0.2552767462925201
0.07500000000000001,2.1,0.2464202170793307,0.25306248548848,2.366859725822434,0.24581700070541712,0.2577147149013018,2.3773752884382575,0.24598318152880083,0.25154401343477145
0.07500000000000001,2.2,0.24681317304387404,0.24959469182790112,2.3549942313525953,0.2455955408317442,0.25425101624063445,2.362670251232192,0.24648538783499335,0.24810659221510042
0.07500000000000001,2.3000000000000003,0.2475745977620553,0.24642946405412455,2.3460962206333775,0.24564183658169744,0.251009277950828,2.350315318168055,0.2473634929761967,0.24498440762860385
0.07500000000000001,2.4000000000000004,0.24869777941765084,0.24358340745394175,2.34019954320543,0.24594885965258015,0.24799664078609354,2.3403122173341737,0.24860811258129267,0.2421948701329749
0.07500000000000001,2.5,0.2501728552930445,0.24107157165586038,2.3373269147361597,0.24650799535420212,0.24521905031013974,2.332656847901669,0.25020552724186895,0.23975196603872137
0.07500000000000001,2.6,0.25198704333163574,0.23890685770307288,2.3374894843536027,0.24730934760013126,0.2426814087380466,2.327339173941306,0.25213840406998045,0.23766578024496213
0.07500000000000001,2.7,0.2541250399904679,0.237099478647438,2.3406866196395786,0.24834198802667476,0.24038761782068205,2.3243431729301602,0.2543867994008289,0.23594247842197835
0.07500000000000001,2.8000000000000003,0.2565695873404118,0.23565662351972957,2.3469059188724004,0.2495941815232001,0.23834055573862065,2.3236468426873937,0.2569292480636381,0.2345846367464119
0.07500000000000001,2.9000000000000004,0.25930213115581796,0.23458236517701375,2.356123449970168,0.25105360995241255,0.23654203269224955,2.325222269310918,0.2597437639062616,0.23359173378124548
0.07500000000000001,3.0,0.262303473987921,0.2338777808741662,2.3683042054902512,0.25270760036852025,0.23499275977881187,2.32903575724092,0.2628086134341969,0.2329606070111335
0.07500000000000001,3.1,0.2655543414297449,0.2335412031410158,2.383402753788952,0.25454335079841744,0.23369235051930923,2.3350480209296784,0.2661028054707489,0.23268576412946923
0.07500000000000001,3.2,0.26903578691485325,0.23356847541959697,2.401364058733531,0.2565481393013244,0.23263935963700197,2.343214435854402,0.2696063527066974,0.23275958904753588
0.07500000000000001,3.3000000000000003,0.2727293850596349,0.2339530984313088,2.4221244346994357,0.2587095006800443,0.23183135239083053,2.3534853448907884,0.2733004218801901,0.23317257040443568
0.07500000000000001,3.4000000000000004,0.276617235249886,0.2346862488787066,2.4456126002581455,0.2610153579652686,0.23126499057721206,2.3658064144913324,0.2771674554961038,0.23391364082770966
0.07500000000000001,3.5,0.2806818753550117,0.23575676776148347,2.4717507930002216,0.26345410044226647,0.23093611781872173,2.380119033793955,0.28119126979864606,0.23497060773435446
0.07500000000000001,3.6,0.28490622285644635,0.23715125447807497,2.5004559091564693,0.2660146051482741,0.23083982660806132,2.396360748809567,0.2853570836234401,0.23633057883738867
0.07500000000000001,3.7,0.28927360596805063,0.23885434112721088,2.5316406347181775,0.2686862040054407,0.23097049278244783,2.4144657232560416,0.28965143591392,0.23798028046878575
0.07500000000000001,3.8000000000000003,0.29376786960287504,0.2408491187398882,2.5652145391486214,0.2714586040617145,0.23132176958199935,2.434365217439213,0.29406198509781095,0.23990621408531282
