# Iteration, weighted MSE to target, weighted RMSE to target, Total lambdas, Fractional change in lambda, Curr. stepsize, Beta_C, Beta_H, Curr. work 
  1000 0.030834 0.175596 5.65302746e+00 5.22913345e-04 1.08832303e-03 3.50000000e-01 2.00000000e+00  3.25159 
  2000 0.028465 0.168716 7.33521521e+00 1.15863972e-04 1.12556033e-03 3.50000000e-01 2.00000000e+00  4.36283 
  3000 0.027936 0.167142 7.82507344e+00 3.20883198e-05 1.13154151e-03 3.50000000e-01 2.00000000e+00  4.65798 
  4000 0.027788 0.166699 7.97091964e+00 9.46418947e-06 1.13284945e-03 3.50000000e-01 2.00000000e+00  4.74458 
  5000 0.027744 0.166566 8.01491345e+00 2.85337915e-06 1.13318268e-03 3.50000000e-01 2.00000000e+00  4.77085 
  6000 0.027731 0.166525 8.02828580e+00 8.69026112e-07 1.13327254e-03 3.50000000e-01 2.00000000e+00  4.77892 
  7000 0.027727 0.166513 8.03237462e+00 2.66471965e-07 1.13329709e-03 3.50000000e-01 2.00000000e+00  4.78143 
  8000 0.027725 0.166509 8.03363189e+00 8.22037535e-08 1.13330374e-03 3.50000000e-01 2.00000000e+00  4.78222 
  9000 0.027725 0.166508 8.03402074e+00 2.55145461e-08 1.13330551e-03 3.50000000e-01 2.00000000e+00  4.78246 
 10000 0.027725 0.166507 8.03414174e+00 7.97057637e-09 1.13330597e-03 3.50000000e-01 2.00000000e+00  4.78254 
 11000 0.027725 0.166507 8.03417965e+00 2.50713055e-09 1.13330608e-03 3.50000000e-01 2.00000000e+00  4.78257 
 12000 0.027725 0.166507 8.03419161e+00 7.94372299e-10 1.13330610e-03 3.50000000e-01 2.00000000e+00  4.78257 
 13000 0.027725 0.166507 8.03419541e+00 2.53618408e-10 1.13330610e-03 3.50000000e-01 2.00000000e+00  4.78258 
