# Iteration, weighted MSE to target, weighted RMSE to target, Total lambdas, Fractional change in lambda, Curr. stepsize, Beta_C, Beta_H, Curr. work 
  1000 0.027362 0.165413 8.15226536e+00 8.77444660e-04 2.35096414e-04 3.50000000e-01 2.00000000e+00  5.09245 
  2000 0.024219 0.155624 1.43604756e+01 3.75808082e-04 2.43914398e-04 3.50000000e-01 2.00000000e+00  7.68945 
  3000 0.023513 0.153340 1.91253024e+01 2.28410680e-04 2.44834681e-04 3.50000000e-01 2.00000000e+00  8.63104 
  4000 0.023274 0.152558 2.30177586e+01 1.50635767e-04 2.44974062e-04 3.50000000e-01 2.00000000e+00  9.04011 
  5000 0.023162 0.152190 2.60918800e+01 1.03961335e-04 2.45031064e-04 3.50000000e-01 2.00000000e+00  9.26163 
  6000 0.023098 0.151982 2.84968036e+01 7.44649732e-05 2.45069939e-04 3.50000000e-01 2.00000000e+00  9.40025 
  7000 0.023059 0.151852 3.03781313e+01 5.46441505e-05 2.45098140e-04 3.50000000e-01 2.00000000e+00  9.49359 
  8000 0.023033 0.151767 3.18498271e+01 4.07708072e-05 2.45118413e-04 3.50000000e-01 2.00000000e+00  9.55907 
  9000 0.023015 0.151707 3.30010764e+01 3.07807788e-05 2.45133040e-04 3.50000000e-01 2.00000000e+00  9.60623 
 10000 0.023002 0.151665 3.39016528e+01 2.34389111e-05 2.45143831e-04 3.50000000e-01 2.00000000e+00  9.64082 
 11000 0.022993 0.151635 3.46061343e+01 1.79618893e-05 2.45152054e-04 3.50000000e-01 2.00000000e+00  9.66654 
 12000 0.022986 0.151612 3.51572123e+01 1.38302429e-05 2.45158531e-04 3.50000000e-01 2.00000000e+00  9.68586 
 13000 0.022981 0.151595 3.55882816e+01 1.06872284e-05 2.45163770e-04 3.50000000e-01 2.00000000e+00  9.70047 
 14000 0.022977 0.151583 3.59254667e+01 8.28101215e-06 2.45168085e-04 3.50000000e-01 2.00000000e+00  9.71160 
 15000 0.022974 0.151573 3.61892057e+01 6.42990241e-06 2.45171674e-04 3.50000000e-01 2.00000000e+00  9.72011 
 16000 0.022972 0.151566 3.63954889e+01 5.00053097e-06 2.45174671e-04 3.50000000e-01 2.00000000e+00  9.72665 
 17000 0.022970 0.151560 3.65568265e+01 3.89365580e-06 2.45177173e-04 3.50000000e-01 2.00000000e+00  9.73168 
 18000 0.022969 0.151556 3.66830061e+01 3.03462900e-06 2.45179256e-04 3.50000000e-01 2.00000000e+00  9.73556 
 19000 0.022968 0.151552 3.67816852e+01 2.36682349e-06 2.45180983e-04 3.50000000e-01 2.00000000e+00  9.73856 
 20000 0.022967 0.151550 3.68588544e+01 1.84699526e-06 2.45182409e-04 3.50000000e-01 2.00000000e+00  9.74089 
 21000 0.022967 0.151548 3.69192002e+01 1.44194747e-06 2.45183580e-04 3.50000000e-01 2.00000000e+00  9.74269 
 22000 0.022966 0.151546 3.69663886e+01 1.12610546e-06 2.45184538e-04 3.50000000e-01 2.00000000e+00  9.74408 
 23000 0.022966 0.151545 3.70032873e+01 8.79651684e-07 2.45185317e-04 3.50000000e-01 2.00000000e+00  9.74517 
 24000 0.022966 0.151544 3.70321388e+01 6.87264866e-07 2.45185949e-04 3.50000000e-01 2.00000000e+00  9.74601 
 25000 0.022965 0.151543 3.70546976e+01 5.37031158e-07 2.45186459e-04 3.50000000e-01 2.00000000e+00  9.74667 
 26000 0.022965 0.151543 3.70723356e+01 4.19683127e-07 2.45186870e-04 3.50000000e-01 2.00000000e+00  9.74718 
 27000 0.022965 0.151542 3.70861259e+01 3.28003501e-07 2.45187199e-04 3.50000000e-01 2.00000000e+00  9.74758 
 28000 0.022965 0.151542 3.70969076e+01 2.56366559e-07 2.45187463e-04 3.50000000e-01 2.00000000e+00  9.74789 
 29000 0.022965 0.151542 3.71053369e+01 2.00384108e-07 2.45187674e-04 3.50000000e-01 2.00000000e+00  9.74813 
 30000 0.022965 0.151541 3.71119270e+01 1.56631425e-07 2.45187841e-04 3.50000000e-01 2.00000000e+00  9.74831 
 31000 0.022965 0.151541 3.71170790e+01 1.22434614e-07 2.45187975e-04 3.50000000e-01 2.00000000e+00  9.74846 
 32000 0.022965 0.151541 3.71211067e+01 9.57053398e-08 2.45188081e-04 3.50000000e-01 2.00000000e+00  9.74857 
 33000 0.022965 0.151541 3.71242555e+01 7.48122056e-08 2.45188165e-04 3.50000000e-01 2.00000000e+00  9.74866 
 34000 0.022965 0.151541 3.71267170e+01 5.84805375e-08 2.45188231e-04 3.50000000e-01 2.00000000e+00  9.74873 
 35000 0.022965 0.151541 3.71286413e+01 4.57142479e-08 2.45188284e-04 3.50000000e-01 2.00000000e+00  9.74879 
 36000 0.022965 0.151541 3.71301456e+01 3.57348688e-08 2.45188325e-04 3.50000000e-01 2.00000000e+00  9.74883 
 37000 0.022965 0.151541 3.71313216e+01 2.79339607e-08 2.45188358e-04 3.50000000e-01 2.00000000e+00  9.74886 
