# Iteration, weighted MSE to target, weighted RMSE to target, Total lambdas, Fractional change in lambda, Curr. stepsize, Beta_C, Beta_H, Curr. work 
  1000 0.032621 0.180613 4.79267065e+00 3.96670915e-04 1.50373394e-03 3.50000000e-01 2.00000000e+00  2.57824 
  2000 0.030967 0.175975 5.69609390e+00 5.94888535e-05 1.53909234e-03 3.50000000e-01 2.00000000e+00  3.18574 
  3000 0.030715 0.175256 5.85902570e+00 1.06731027e-05 1.54339095e-03 3.50000000e-01 2.00000000e+00  3.28902 
  4000 0.030669 0.175127 5.88945766e+00 2.02227395e-06 1.54399837e-03 3.50000000e-01 2.00000000e+00  3.30798 
  5000 0.030661 0.175102 5.89531300e+00 3.95280032e-07 1.54408732e-03 3.50000000e-01 2.00000000e+00  3.31159 
  6000 0.030659 0.175097 5.89646950e+00 7.93066200e-08 1.54409988e-03 3.50000000e-01 2.00000000e+00  3.31230 
  7000 0.030659 0.175096 5.89670378e+00 1.63222622e-08 1.54410141e-03 3.50000000e-01 2.00000000e+00  3.31244 
  8000 0.030659 0.175096 5.89675246e+00 3.44718413e-09 1.54410152e-03 3.50000000e-01 2.00000000e+00  3.31247 
  9000 0.030659 0.175096 5.89676284e+00 7.47176218e-10 1.54410150e-03 3.50000000e-01 2.00000000e+00  3.31248 
 10000 0.030659 0.175096 5.89676512e+00 1.66118122e-10 1.54410148e-03 3.50000000e-01 2.00000000e+00  3.31248 
