# Iteration, weighted MSE to target, weighted RMSE to target, Total lambdas, Fractional change in lambda, Curr. stepsize, Beta_C, Beta_H, Curr. work 
  1000 0.027067 0.164521 8.46407069e+00 9.16080100e-04 1.47090150e-04 3.50000000e-01 2.00000000e+00  5.29795 
  2000 0.023975 0.154839 1.55222663e+01 4.15556345e-04 1.52629857e-04 3.50000000e-01 2.00000000e+00  8.00672 
  3000 0.023332 0.152749 2.15565074e+01 2.66131949e-04 1.52924358e-04 3.50000000e-01 2.00000000e+00  8.96403 
  4000 0.023121 0.152057 2.69254284e+01 1.85369892e-04 1.52822139e-04 3.50000000e-01 2.00000000e+00  9.37676 
  5000 0.023022 0.151730 3.15547409e+01 1.35829866e-04 1.52743512e-04 3.50000000e-01 2.00000000e+00  9.60617 
  6000 0.022966 0.151547 3.55301524e+01 1.03595134e-04 1.52687637e-04 3.50000000e-01 2.00000000e+00  9.75475 
  7000 0.022932 0.151432 3.89442485e+01 8.11722026e-05 1.52641185e-04 3.50000000e-01 2.00000000e+00  9.85840 
  8000 0.022908 0.151355 4.18765724e+01 6.48393719e-05 1.52600072e-04 3.50000000e-01 2.00000000e+00  9.93388 
  9000 0.022892 0.151302 4.43953611e+01 5.25378590e-05 1.52563754e-04 3.50000000e-01 2.00000000e+00  9.99046 
 10000 0.022880 0.151263 4.65591154e+01 4.30364725e-05 1.52532321e-04 3.50000000e-01 2.00000000e+00 10.03382 
 11000 0.022872 0.151234 4.84179916e+01 3.55538850e-05 1.52505690e-04 3.50000000e-01 2.00000000e+00 10.06761 
 12000 0.022865 0.151212 5.00150077e+01 2.95704232e-05 1.52483531e-04 3.50000000e-01 2.00000000e+00 10.09432 
 13000 0.022860 0.151194 5.13870762e+01 2.47270209e-05 1.52465356e-04 3.50000000e-01 2.00000000e+00 10.11565 
 14000 0.022856 0.151181 5.25658837e+01 2.07676422e-05 1.52450617e-04 3.50000000e-01 2.00000000e+00 10.13286 
 15000 0.022852 0.151170 5.35786407e+01 1.75048314e-05 1.52438775e-04 3.50000000e-01 2.00000000e+00 10.14685 
 16000 0.022850 0.151162 5.44487201e+01 1.47982396e-05 1.52429333e-04 3.50000000e-01 2.00000000e+00 10.15830 
 17000 0.022848 0.151155 5.51962025e+01 1.25407629e-05 1.52421853e-04 3.50000000e-01 2.00000000e+00 10.16771 
 18000 0.022846 0.151149 5.58383423e+01 1.06493200e-05 1.52415963e-04 3.50000000e-01 2.00000000e+00 10.17549 
 19000 0.022845 0.151144 5.63899668e+01 9.05855066e-06 1.52411350e-04 3.50000000e-01 2.00000000e+00 10.18195 
 20000 0.022843 0.151140 5.68638182e+01 7.71640898e-06 1.52407755e-04 3.50000000e-01 2.00000000e+00 10.18733 
 21000 0.022842 0.151137 5.72708471e+01 6.58101454e-06 1.52404969e-04 3.50000000e-01 2.00000000e+00 10.19183 
 22000 0.022842 0.151134 5.76204645e+01 5.61836106e-06 1.52402820e-04 3.50000000e-01 2.00000000e+00 10.19559 
 23000 0.022841 0.151132 5.79207578e+01 4.80061944e-06 1.52401172e-04 3.50000000e-01 2.00000000e+00 10.19876 
 24000 0.022840 0.151130 5.81786771e+01 4.10486164e-06 1.52399916e-04 3.50000000e-01 2.00000000e+00 10.20142 
 25000 0.022840 0.151129 5.84001945e+01 3.51208737e-06 1.52398964e-04 3.50000000e-01 2.00000000e+00 10.20366 
 26000 0.022839 0.151127 5.85904420e+01 3.00647203e-06 1.52398250e-04 3.50000000e-01 2.00000000e+00 10.20555 
 27000 0.022839 0.151126 5.87538288e+01 2.57477888e-06 1.52397718e-04 3.50000000e-01 2.00000000e+00 10.20715 
 28000 0.022839 0.151125 5.88941437e+01 2.20589453e-06 1.52397326e-04 3.50000000e-01 2.00000000e+00 10.20851 
 29000 0.022839 0.151124 5.90146415e+01 1.89045844e-06 1.52397042e-04 3.50000000e-01 2.00000000e+00 10.20966 
 30000 0.022838 0.151124 5.91181186e+01 1.62056472e-06 1.52396838e-04 3.50000000e-01 2.00000000e+00 10.21063 
 31000 0.022838 0.151123 5.92069773e+01 1.38952028e-06 1.52396696e-04 3.50000000e-01 2.00000000e+00 10.21146 
 32000 0.022838 0.151123 5.92832811e+01 1.19164725e-06 1.52396601e-04 3.50000000e-01 2.00000000e+00 10.21216 
 33000 0.022838 0.151122 5.93488027e+01 1.02212063e-06 1.52396539e-04 3.50000000e-01 2.00000000e+00 10.21276 
 34000 0.022838 0.151122 5.94050647e+01 8.76834038e-07 1.52396502e-04 3.50000000e-01 2.00000000e+00 10.21327 
 35000 0.022838 0.151122 5.94533748e+01 7.52288224e-07 1.52396483e-04 3.50000000e-01 2.00000000e+00 10.21371 
 36000 0.022838 0.151121 5.94948564e+01 6.45498025e-07 1.52396477e-04 3.50000000e-01 2.00000000e+00 10.21407 
 37000 0.022838 0.151121 5.95304741e+01 5.53914458e-07 1.52396481e-04 3.50000000e-01 2.00000000e+00 10.21439 
 38000 0.022838 0.151121 5.95610566e+01 4.75362842e-07 1.52396490e-04 3.50000000e-01 2.00000000e+00 10.21466 
 39000 0.022837 0.151121 5.95873153e+01 4.07972697e-07 1.52396502e-04 3.50000000e-01 2.00000000e+00 10.21489 
 40000 0.022837 0.151121 5.96098613e+01 3.50154320e-07 1.52396517e-04 3.50000000e-01 2.00000000e+00 10.21508 
 41000 0.022837 0.151120 5.96292193e+01 3.00543195e-07 1.52396534e-04 3.50000000e-01 2.00000000e+00 10.21525 
 42000 0.022837 0.151120 5.96458398e+01 2.57970684e-07 1.52396550e-04 3.50000000e-01 2.00000000e+00 10.21539 
 43000 0.022837 0.151120 5.96601100e+01 2.21435539e-07 1.52396566e-04 3.50000000e-01 2.00000000e+00 10.21551 
 44000 0.022837 0.151120 5.96723620e+01 1.90079663e-07 1.52396581e-04 3.50000000e-01 2.00000000e+00 10.21562 
 45000 0.022837 0.151120 5.96828813e+01 1.63167444e-07 1.52396596e-04 3.50000000e-01 2.00000000e+00 10.21570 
 46000 0.022837 0.151120 5.96919127e+01 1.40068133e-07 1.52396609e-04 3.50000000e-01 2.00000000e+00 10.21578 
 47000 0.022837 0.151120 5.96996667e+01 1.20240792e-07 1.52396621e-04 3.50000000e-01 2.00000000e+00 10.21585 
 48000 0.022837 0.151120 5.97063240e+01 1.03221425e-07 1.52396632e-04 3.50000000e-01 2.00000000e+00 10.21590 
 49000 0.022837 0.151120 5.97120395e+01 8.86119847e-08 1.52396642e-04 3.50000000e-01 2.00000000e+00 10.21595 
 50000 0.022837 0.151120 5.97169466e+01 7.60709537e-08 1.52396652e-04 3.50000000e-01 2.00000000e+00 10.21599 
 51000 0.022837 0.151120 5.97211596e+01 6.53052903e-08 1.52396660e-04 3.50000000e-01 2.00000000e+00 10.21602 
 52000 0.022837 0.151120 5.97247765e+01 5.60635254e-08 1.52396667e-04 3.50000000e-01 2.00000000e+00 10.21605 
 53000 0.022837 0.151120 5.97278818e+01 4.81298484e-08 1.52396673e-04 3.50000000e-01 2.00000000e+00 10.21608 
 54000 0.022837 0.151120 5.97305478e+01 4.13190406e-08 1.52396679e-04 3.50000000e-01 2.00000000e+00 10.21610 
 55000 0.022837 0.151120 5.97328366e+01 3.54721302e-08 1.52396684e-04 3.50000000e-01 2.00000000e+00 10.21612 
 56000 0.022837 0.151120 5.97348016e+01 3.04526665e-08 1.52396688e-04 3.50000000e-01 2.00000000e+00 10.21613 
 57000 0.022837 0.151120 5.97364886e+01 2.61435260e-08 1.52396692e-04 3.50000000e-01 2.00000000e+00 10.21615 
 58000 0.022837 0.151120 5.97379369e+01 2.24441714e-08 1.52396695e-04 3.50000000e-01 2.00000000e+00 10.21616 
 59000 0.022837 0.151120 5.97391804e+01 1.92683001e-08 1.52396698e-04 3.50000000e-01 2.00000000e+00 10.21617 
