# Iteration, weighted MSE to target, weighted RMSE to target, Total lambdas, Fractional change in lambda, Curr. stepsize, Beta_C, Beta_H, Curr. work 
  1000 0.034838 0.186651 4.32519938e+00 4.69623028e-04 1.24141895e-03 3.50000000e-01 2.00000000e+00  4.14312 
  2000 0.031765 0.178229 5.37551943e+00 8.24525193e-05 1.29390743e-03 3.50000000e-01 2.00000000e+00  5.00468 
  3000 0.031237 0.176740 5.59943380e+00 1.65215332e-05 1.30471863e-03 3.50000000e-01 2.00000000e+00  5.17826 
  4000 0.031136 0.176454 5.64607233e+00 3.41534044e-06 1.30689400e-03 3.50000000e-01 2.00000000e+00  5.21235 
  5000 0.031116 0.176398 5.65582471e+00 7.17572328e-07 1.30732888e-03 3.50000000e-01 2.00000000e+00  5.21910 
  6000 0.031112 0.176387 5.65788705e+00 1.52962932e-07 1.30741596e-03 3.50000000e-01 2.00000000e+00  5.22044 
  7000 0.031111 0.176384 5.65832922e+00 3.30963545e-08 1.30743349e-03 3.50000000e-01 2.00000000e+00  5.22071 
  8000 0.031111 0.176384 5.65842546e+00 7.27255172e-09 1.30743704e-03 3.50000000e-01 2.00000000e+00  5.22077 
  9000 0.031111 0.176384 5.65844673e+00 1.62335916e-09 1.30743777e-03 3.50000000e-01 2.00000000e+00  5.22078 
 10000 0.031111 0.176384 5.65845151e+00 3.68044137e-10 1.30743792e-03 3.50000000e-01 2.00000000e+00  5.22078 
