ensemble,family,arm,start,open,closed,intermediate,recovery,tv,ess_fraction,open_conditional_ess,closed_conditional_ess,intermediate_conditional_ess
ISO_BI,scalar_logpf,10,1,0.2164939054550096,0.7835060945449903,0.0,83.02725933765743,0.1835060945449904,0.33725311757814996,33.56479260471837,307.5240566023103,
ISO_BI,scalar_logpf,11,0,0.12234471603702089,0.8776552839629792,0.0,72.61325784282968,0.27765528396297917,0.5635485157787365,40.95989478599842,462.67160626530756,
ISO_BI,scalar_logpf,11,1,0.12244636759013441,0.8775536324098657,0.0,72.62571321203085,0.2775536324098657,0.562669080273409,40.97645222474033,461.81169151680564,
ISO_BI,scalar_logpf,12,0,0.08880156904758682,0.9111984309524133,0.0,68.2858701098806,0.31119843095241323,0.7439595363937966,43.889574657607184,611.2805124407108,
ISO_BI,scalar_logpf,12,1,0.088727345027953,0.9112726549720471,0.0,68.27574213015421,0.3112726549720471,0.7450006951092161,43.88963946698188,612.2134233382396,
ISO_BI,profile_logpf,13,0,0.28181101277552395,0.718188987224476,0.0,89.39155086374235,0.11818898722447604,0.2145243457889381,42.77139271385323,148.35745202125108,
ISO_BI,profile_logpf,13,1,0.28181099218745853,0.7181890078125415,0.0,89.39154893018933,0.11818900781254149,0.21452431348856146,42.771403979910374,148.35739381258816,
ISO_BI,profile_logpf,14,0,0.2314197732368458,0.7685802267631541,0.0,84.52724378818901,0.16858022676315415,0.2896501821349857,43.840109836444256,216.49352866269993,
ISO_BI,profile_logpf,14,1,0.2314197157855259,0.7685802842144742,0.0,84.527238073088,0.16858028421447419,0.289650149249733,43.840106251028004,216.49348524661684,
ISO_BI,profile_logpf,15,0,0.1852386054635061,0.8147613945364938,0.0,79.77539581189697,0.21476139453649384,0.3738826834251461,43.895265540885184,291.34600504432234,
ISO_BI,profile_logpf,15,1,0.18523856043836706,0.8147614395616329,0.0,79.77539100579536,0.21476143956163296,0.37388267576219225,43.8952638259192,291.3459845391079,
ISO_BI,profile_logpf,16,0,0.1421707935021047,0.8578292064978952,0.0,74.98108698237235,0.25782920649789526,0.510806160391428,43.91383449959698,413.4936898302338,
ISO_BI,profile_logpf,16,1,0.14216568244245625,0.8578343175575438,0.0,74.9804914476078,0.2578343175575438,0.5108128471198969,43.91383379251181,413.497742427416,
ISO_BI,profile_logpf,17,0,0.11262646153295594,0.8873735384670439,0.0,71.40581669985363,0.287373538467044,0.6392377286956225,43.9300856824464,524.5553843386825,
ISO_BI,profile_logpf,17,1,0.11255635550887028,0.8874436444911298,0.0,71.39698203840585,0.2874436444911298,0.6402588721972827,43.929900684683474,525.5122462480869,
ISO_BI,profile_logpf,18,0,0.09252234277417244,0.9074776572258276,0.0,68.79003109593884,0.30747765722582765,0.7582264954163958,43.943315348463194,626.630736507325,
ISO_BI,profile_logpf,18,1,0.09252107012984784,0.9074789298701523,0.0,68.78985982125515,0.30747892987015224,0.7582282243022638,43.94331515633979,626.6315798170739,
ISO_TRI,unregularised,0,0,0.32272791187840794,0.44900139962883034,0.2282706884927617,64.6464203424711,0.22827068849276172,0.004010438798951319,2.8047560519667556,8.215523853844859,1.0340150961814376
ISO_TRI,unregularised,0,1,0.32230855032889744,0.45014340210220216,0.22754804756890046,64.71074953616778,0.22754804756890043,0.004021522986749616,2.7862477855228778,8.332556736050801,1.0323345794002108
ISO_TRI,maxent,1,0,0.321028686490275,0.45107689248308114,0.22789442102664376,64.68582387551022,0.2278944210266438,0.003959296644804869,2.5820363423793,8.832541065105351,1.0271271739168768
ISO_TRI,maxent,1,1,0.32105206626065175,0.45098978051120003,0.22795815322814802,64.68022964056715,0.2279581532281481,0.003959761669216036,2.5880856190396986,8.810872687711322,1.0271648868616166
ISO_TRI,maxent,2,0,0.31637218564376546,0.45316633928696887,0.23046147506926584,64.47992249790269,0.23046147506926576,0.00371858846040945,2.128354941145539,9.177259546254643,1.0321524452821988
ISO_TRI,maxent,2,1,0.31638041304525333,0.4531368388642525,0.2304827480904942,64.4780791599664,0.23048274809049418,0.0037182662126401724,2.128304092350678,9.17731126801508,1.0321435354168846
ISO_TRI,maxent,3,0,0.3109939218585998,0.44706173318322834,0.24194434495817205,63.518857376220254,0.24194434495817196,0.0036494496818097037,2.027237151650369,9.323470562902827,1.0838839369713713
ISO_TRI,maxent,3,1,0.31099501573267785,0.4470582163717646,0.2419467678955574,63.51865089903408,0.24194676789555747,0.0036493748381218835,2.0271551104036916,9.32335175911195,1.0838991569504588
ISO_TRI,maxent,4,0,0.300244743279087,0.37683893530699264,0.3229163214139203,56.97067712321776,0.32291632141392035,0.0035600281670000143,1.0566985406537737,21.067494069176956,3.0494094164226793
ISO_TRI,maxent,4,1,0.30024523738565817,0.3768390125563692,0.32291575005797246,56.97071836335017,0.3229157500579726,0.0035600436979623938,1.0567075919271673,21.067205672276167,3.0494160909012957
ISO_TRI,maxent,5,0,0.19590626195284275,0.36056225997547553,0.4435314780716818,48.11070815854394,0.44353147807168175,0.01321470735470962,1.1389716092117776,799.3488326114019,1299.3613823256069
ISO_TRI,maxent,5,1,0.19590543623656906,0.36056517786312986,0.443529385900301,48.11084304171253,0.44352938590030105,0.013214819591731262,1.138971789589697,799.3521395830999,1299.3614196962058
ISO_TRI,maxent,6,0,0.02207666554001566,0.38104248502704663,0.5968808494329376,31.826429245688004,0.5968808494329376,0.9981463141935402,43.970321546331355,829.326046680155,1348.9094294516806
ISO_TRI,maxent,6,1,0.022076557316003914,0.381036932398111,0.5968865102858851,31.826134537481245,0.5968865102858851,0.9981457554816213,43.97032055826253,829.3259384290131,1348.9072322327675
ISO_TRI,scalar_logpf,7,0,0.31137686201944537,0.3749868621174046,0.3136362758631499,57.607758251139195,0.31363627586314996,0.0045146314304305045,19.204286280389894,70.41177308235277,1.0633681789598648
ISO_TRI,scalar_logpf,7,1,0.3086945480664732,0.3740670517593113,0.3172384001742157,57.34463492259998,0.31723840017421556,0.004474434594363858,23.391103404397786,70.6927376300105,1.0661876267873869
ISO_TRI,scalar_logpf,8,0,0.2871986485153342,0.3946059824991423,0.3181953689855237,57.43064356346661,0.3181953689855236,0.003630987125572628,2.7716527979625774,90.24120784910654,1.0970255890852656
ISO_TRI,scalar_logpf,8,1,0.28718623557011314,0.39459381703587826,0.3182199473940086,57.4287731557813,0.3182199473940086,0.0036302069490050156,2.7707526958250615,90.22119513766982,1.0969665005969356
ISO_TRI,scalar_logpf,9,0,0.1244945032771918,0.4346132697733894,0.4408922269494187,46.62108987918066,0.44089222694941876,0.005549090779247208,33.390808988930786,237.42599485791496,2.4379492168322083
ISO_TRI,scalar_logpf,9,1,0.12752083734008432,0.4408923105843268,0.4315868520755889,47.28362159839341,0.4315868520755889,0.005706263230400775,33.919640154055934,241.2401982332922,2.404159199376183
ISO_TRI,scalar_logpf,10,0,0.06675266557810212,0.45757351510131794,0.4756738193205801,41.692648482023706,0.47567381932058006,0.3951668967233201,37.42648791982766,452.93878981296825,406.9348220814288
ISO_TRI,scalar_logpf,10,1,0.06675280778225888,0.45757402807998965,0.4756731641377514,41.692692173734066,0.4756731641377514,0.3951663813426514,37.42651939718867,452.9391337548993,406.9334150916597
ISO_TRI,scalar_logpf,11,0,0.041130204754515266,0.46643976882051064,0.49243002642497397,38.82851398906711,0.492430026424974,0.5905177178877297,43.269678687764625,632.9107108727021,641.0928878703573
ISO_TRI,scalar_logpf,11,1,0.0411303369504165,0.4664479483730626,0.49242171467652085,38.82893129974979,0.49242171467652085,0.5905179311398799,43.26968642667658,632.9128685678033,641.0905742521958
ISO_TRI,scalar_logpf,12,0,0.033146728780775646,0.456814853838808,0.5100384173804164,37.21566252080596,0.5100384173804164,0.7219586201050593,43.93640964682228,731.6252426955087,833.0003619185082
ISO_TRI,scalar_logpf,12,1,0.0331598595798789,0.45704150689481476,0.5097986335253064,37.228521261691974,0.5097986335253064,0.7215444737909958,43.93658237526471,731.6447877100208,832.0518162392276
ISO_TRI,profile_logpf,13,0,0.10674758957145064,0.4905341636197864,0.40271824680876295,47.98895414467152,0.40271824680876295,0.2491871597835753,43.72852045414803,284.18812419056474,232.91136012594168
ISO_TRI,profile_logpf,13,1,0.10674758880624888,0.49053417380681447,0.40271823738693663,47.98895462640609,0.40271823738693663,0.2491871675367723,43.728520619184636,284.18813276528795,232.91136963754607
ISO_TRI,profile_logpf,14,0,0.0826015997266326,0.49314757681782573,0.4242508234555417,45.423766822613366,0.42425082345554166,0.3278053729737166,43.78692477646942,372.04802439243866,320.5131907109695
ISO_TRI,profile_logpf,14,1,0.08260159308923636,0.49314757284385624,0.4242508340669074,45.423765839290276,0.4242508340669074,0.32780537482554667,43.78692420925429,372.0480173654753,320.5131990578348
ISO_TRI,profile_logpf,15,0,0.06397639015562089,0.4931947309811465,0.44282887886323274,43.17345483305522,0.44282887886323263,0.4194656315819809,43.832174448311925,472.2638655460072,423.5159426108763
ISO_TRI,profile_logpf,15,1,0.06397628615773975,0.49319395333479954,0.4428297605074608,43.17340246934671,0.44282976050746076,0.41946572290352824,43.83217387540441,472.2638766509858,423.5160690789381
ISO_TRI,profile_logpf,16,0,0.050084575525031635,0.4916830200489779,0.45823240442599045,41.29105771633756,0.45823240442599045,0.5248599514460702,43.87104192584823,583.0023661071348,546.1671489197328
ISO_TRI,profile_logpf,16,1,0.050084550459451274,0.49168304629520215,0.45823240324534653,41.291055621309184,0.45823240324534653,0.5248600324203411,43.871041466260415,583.0024237288621,546.1672579966836
ISO_TRI,profile_logpf,17,0,0.04044095777871157,0.4894193952675674,0.47013964695372096,39.84227852676304,0.470139646953721,0.6291366017188422,43.9031928475488,691.9302166124481,667.883711579675
ISO_TRI,profile_logpf,17,1,0.040441146820782474,0.4894230285227885,0.470135824656429,39.842479895218176,0.470135824656429,0.6291361577374387,43.90319256589559,691.9303809873305,667.8827443646601
ISO_TRI,profile_logpf,18,0,0.03372442577689016,0.46516939848393635,0.5011061757391734,37.70265212090694,0.5011061757391735,0.7291400291096701,43.92737504054106,749.5179447400627,832.0105263207324
ISO_TRI,profile_logpf,18,1,0.03371369301311711,0.46493824276987206,0.5013480642170108,37.68997677797699,0.5013480642170108,0.7295302411307882,43.92730647987552,749.5162230624176,832.8886710234522
ISO_BI,hybrid_logpf,19,0,0.37106145273285823,0.6289385472671418,0.0,97.47490050900332,0.028938547267141818,0.007660702664602266,1.139821976666382,13.85100542645856,
ISO_BI,hybrid_logpf,19,1,0.3728123304469519,0.627187669553048,0.0,97.62870218217837,0.027187669553048105,0.007614766802754124,1.1401226682860257,13.875795652272657,
ISO_BI,hybrid_logpf,20,0,0.3824094327706775,0.6175905672293226,0.0,98.46927021287037,0.017590567229322562,0.00771827321162082,1.1312988530712431,20.099648271614683,
ISO_BI,hybrid_logpf,20,1,0.38118480626897944,0.6188151937310206,0.0,98.36223604651411,0.018815193731020585,0.007880802402835738,1.1478618308917063,20.588869615419917,
ISO_BI,hybrid_logpf,21,0,0.4398953184757349,0.5601046815242653,0.0,96.56680541178864,0.03989531847573477,0.007850352093820064,31.313760458401212,2.247784928676664,
ISO_BI,hybrid_logpf,21,1,0.44029304341935505,0.559706956580645,0.0,96.53279532648457,0.040293043419355024,0.007828449176222807,32.027969122327654,2.2360280519620264,
ISO_BI,hybrid_logpf,22,0,0.3846677845484382,0.6153322154515618,0.0,98.66648647012573,0.015332215451561826,0.22956614503450776,43.98108982661888,233.77557984854582,
ISO_BI,hybrid_logpf,22,1,0.38478509722971477,0.6152149027702853,0.0,98.67672524093159,0.01521490277028531,0.22948888492683278,43.98090407077016,233.74254339028428,
ISO_BI,hybrid_logpf,23,0,0.3938625031542815,0.6061374968457185,0.0,99.46728591963922,0.006137496845718515,0.24738524501402656,43.999792263354784,334.1887167281528,
ISO_BI,hybrid_logpf,23,1,0.3939035736280032,0.6060964263719968,0.0,99.47085540415839,0.00609642637199681,0.2475192857632443,43.9997680627064,335.13167047230274,
ISO_BI,hybrid_logpf,24,0,0.4029141090410749,0.597085890958925,0.0,99.74754659042338,0.002914109041074947,0.2509975406329876,43.999931875102284,410.2909135368579,
ISO_BI,hybrid_logpf,24,1,0.4032348854601576,0.5967651145398425,0.0,99.71977563392346,0.003234885460157544,0.2508422711580238,43.99991321017364,411.2972098676646,
ISO_TRI,hybrid_logpf,19,0,0.3560684756171571,0.3689494279411576,0.27498209644168553,60.190913938688475,0.2749820964416854,0.0034008101033767527,5.91236069761346,3.583418520591623,1.0397394042208383
ISO_TRI,hybrid_logpf,19,1,0.35870466553818475,0.36586479676471406,0.2754305376971011,60.09983201531692,0.27543053769710113,0.0034456740913606982,5.955967823824302,3.7142020329564525,1.0421623134624194
ISO_TRI,hybrid_logpf,20,0,0.35284856377438084,0.39750721050989124,0.24964422571572797,62.47437543922276,0.24964422571572795,0.003142842549588493,1.8401044176800054,9.550532183772752,1.05992829487979
ISO_TRI,hybrid_logpf,20,1,0.35063412843423863,0.3774154011510502,0.27195047041471093,60.555037814710346,0.27195047041471104,0.0034885646640089073,3.2666065637871227,7.013919784339119,1.0433149085935167
ISO_TRI,hybrid_logpf,21,0,0.2067055634986607,0.3326710301728974,0.46062340632844195,46.99598350122718,0.4606234063284419,0.003057440848337104,43.76041533467956,1.275568912601205,3.580361141491755
ISO_TRI,hybrid_logpf,21,1,0.20683920499128827,0.33321964241511215,0.4599411525935998,47.04426014744231,0.4599411525935997,0.0030510428658421396,43.779708303282455,1.2811393576343484,3.5458579695755392
ISO_TRI,hybrid_logpf,22,0,0.11401483101927411,0.5031581697407,0.3828269992400261,49.47521106008035,0.38282699924002594,0.0024442205986015693,43.98718790796323,3.173056364110833,1.4119729264008885
ISO_TRI,hybrid_logpf,22,1,0.11421008988926784,0.5036403018438351,0.3821496082668968,49.523224668749634,0.3821496082668969,0.0024544775294392494,43.987451762509714,3.1896974715816935,1.4138639964299127
ISO_TRI,hybrid_logpf,23,0,0.09174871642148373,0.45561014536970357,0.4526411382088128,44.444505082604344,0.45264113820881274,0.4097791114241273,43.995822233988186,567.2101572306046,379.7794726180765
ISO_TRI,hybrid_logpf,23,1,0.09167419514416507,0.45605465410371016,0.45227115075212465,44.46062284025313,0.4522711507521247,0.40745341886703934,43.99566211044189,567.1531643226514,375.11280294787815
ISO_TRI,hybrid_logpf,24,0,0.06511999685835484,0.4578286383510287,0.4770513647906166,41.50867841692963,0.4770513647906165,0.5412190184878598,43.99244745198527,660.5252904758128,546.1562119943526
ISO_TRI,hybrid_logpf,24,1,0.06526465532033053,0.4578867409485343,0.4768486037311351,41.52921124388623,0.47684860373113513,0.5411987359061934,43.99235743018688,660.4742803625049,546.3514053603905
