multiplier,start,open,closed,intermediate,recovery,tv,ess_fraction,open_conditional_ess,closed_conditional_ess,intermediate_conditional_ess
0.25,0,0.3400646967934406,0.4171986465856429,0.24273665662091662,63.25300398992829,0.2427366566209166,0.003904828367276108,2.320553996444093,9.10589088403391,1.2767603213549834
0.25,1,0.3401996004551723,0.41714217199905446,0.24265822754577301,63.25835867866461,0.24265822754577315,0.00390555294291447,2.323458152545632,9.094012786417247,1.276442838984404
0.5,0,0.33908012370345797,0.4145134119455308,0.24640646435101113,62.94368951936524,0.24640646435101116,0.0036427461275019843,2.1803507554270167,12.625931182216426,1.0644886729549679
0.5,1,0.3395969888158729,0.400623215366367,0.25977979581776006,61.7775292460125,0.25977979581776006,0.0035000114540871406,2.1534200696673973,12.953419882017972,1.0803708740081506
0.75,0,0.3601336414314987,0.36366815852853435,0.27619820003996715,60.00344833193767,0.2761982000399671,0.003474195186765517,5.486521701898966,3.79184804330265,1.0767634889080429
0.75,1,0.3595010083559984,0.36329644606557054,0.2772025455784311,59.92820072324652,0.27720254557843105,0.0035077335965802447,5.77395988353127,3.8703902183027195,1.0725524744980168
1.0,0,0.3560684756171571,0.3689494279411576,0.27498209644168553,60.190913938688475,0.2749820964416854,0.0034008101033767527,5.91236069761346,3.583418520591623,1.0397394042208383
1.0,1,0.35870466553818475,0.36586479676471406,0.2754305376971011,60.09983201531692,0.27543053769710113,0.0034456740913606982,5.955967823824302,3.7142020329564525,1.0421623134624194
