# Iteration, weighted MSE to target, weighted RMSE to target, Total lambdas, Fractional change in lambda, Curr. stepsize, Beta_C, Beta_H, Curr. work 
  1000 0.062143 0.249285 5.04028576e+00 3.67733779e-04 1.43920680e-03 3.50000000e-01 2.00000000e+00  6.71003 
  2000 0.059642 0.244217 5.89805428e+00 5.32006259e-05 1.49057917e-03 3.50000000e-01 2.00000000e+00  7.48816 
  3000 0.059330 0.243577 6.04868325e+00 9.58137958e-06 1.49569103e-03 3.50000000e-01 2.00000000e+00  7.59770 
  4000 0.059278 0.243470 6.07700845e+00 1.83911860e-06 1.49640564e-03 3.50000000e-01 2.00000000e+00  7.61620 
  5000 0.059268 0.243451 6.08252775e+00 3.63438113e-07 1.49651960e-03 3.50000000e-01 2.00000000e+00  7.61958 
  6000 0.059267 0.243447 6.08362656e+00 7.30306142e-08 1.49653921e-03 3.50000000e-01 2.00000000e+00  7.62023 
  7000 0.059266 0.243446 6.08384834e+00 1.48322493e-08 1.49654277e-03 3.50000000e-01 2.00000000e+00  7.62035 
  8000 0.059266 0.243446 6.08389352e+00 3.03455877e-09 1.49654343e-03 3.50000000e-01 2.00000000e+00  7.62038 
  9000 0.059266 0.243446 6.08390278e+00 6.24230352e-10 1.49654356e-03 3.50000000e-01 2.00000000e+00  7.62038 
 10000 0.059266 0.243446 6.08390469e+00 1.28963658e-10 1.49654359e-03 3.50000000e-01 2.00000000e+00  7.62038 
