# Iteration, weighted MSE to target, weighted RMSE to target, Total lambdas, Fractional change in lambda, Curr. stepsize, Beta_C, Beta_H, Curr. work 
  1000 0.058872 0.242635 5.91919632e+00 5.07132826e-04 1.03157707e-03 3.50000000e-01 2.00000000e+00  7.81423 
  2000 0.055727 0.236065 7.64269752e+00 1.18955961e-04 1.06605469e-03 3.50000000e-01 2.00000000e+00  9.10148 
  3000 0.055135 0.234807 8.20660264e+00 4.39282929e-05 1.06557023e-03 3.50000000e-01 2.00000000e+00  9.39483 
  4000 0.054960 0.234436 8.43134726e+00 1.53079865e-05 1.06458666e-03 3.50000000e-01 2.00000000e+00  9.48580 
  5000 0.054899 0.234305 8.51259112e+00 5.55132774e-06 1.06402661e-03 3.50000000e-01 2.00000000e+00  9.51830 
  6000 0.054875 0.234255 8.54259341e+00 2.06676812e-06 1.06375103e-03 3.50000000e-01 2.00000000e+00  9.53083 
  7000 0.054866 0.234235 8.55389494e+00 7.86229239e-07 1.06362204e-03 3.50000000e-01 2.00000000e+00  9.53586 
  8000 0.054862 0.234227 8.55823413e+00 3.04953904e-07 1.06356313e-03 3.50000000e-01 2.00000000e+00  9.53793 
  9000 0.054861 0.234224 8.55993070e+00 1.20402599e-07 1.06353662e-03 3.50000000e-01 2.00000000e+00  9.53879 
 10000 0.054860 0.234222 8.56060531e+00 4.83061811e-08 1.06352482e-03 3.50000000e-01 2.00000000e+00  9.53916 
 11000 0.054860 0.234222 8.56087767e+00 1.96565812e-08 1.06351960e-03 3.50000000e-01 2.00000000e+00  9.53931 
 12000 0.054860 0.234221 8.56098909e+00 8.09637588e-09 1.06351731e-03 3.50000000e-01 2.00000000e+00  9.53937 
 13000 0.054860 0.234221 8.56103519e+00 3.36906528e-09 1.06351631e-03 3.50000000e-01 2.00000000e+00  9.53940 
 14000 0.054860 0.234221 8.56105445e+00 1.41379261e-09 1.06351587e-03 3.50000000e-01 2.00000000e+00  9.53941 
 15000 0.054860 0.234221 8.56106255e+00 5.97350971e-10 1.06351568e-03 3.50000000e-01 2.00000000e+00  9.53942 
 16000 0.054860 0.234221 8.56106599e+00 2.53775964e-10 1.06351559e-03 3.50000000e-01 2.00000000e+00  9.53942 
 17000 0.054860 0.234221 8.56106745e+00 1.08281801e-10 1.06351556e-03 3.50000000e-01 2.00000000e+00  9.53942 
