# Iteration, weighted MSE to target, weighted RMSE to target, Total lambdas, Fractional change in lambda, Curr. stepsize, Beta_C, Beta_H, Curr. work 
  1000 0.059670 0.244274 5.66981874e+00 4.66891111e-04 1.13948225e-03 3.50000000e-01 2.00000000e+00  7.51863 
  2000 0.056645 0.238003 7.10179906e+00 9.68162654e-05 1.18534397e-03 3.50000000e-01 2.00000000e+00  8.67095 
  3000 0.056113 0.236881 7.49507917e+00 2.68807345e-05 1.18690167e-03 3.50000000e-01 2.00000000e+00  8.91129 
  4000 0.055970 0.236581 7.61324235e+00 8.19142132e-06 1.18678415e-03 3.50000000e-01 2.00000000e+00  8.97814 
  5000 0.055926 0.236487 7.65343036e+00 3.02628374e-06 1.18661763e-03 3.50000000e-01 2.00000000e+00  8.99929 
  6000 0.055911 0.236455 7.66724941e+00 9.71641142e-07 1.18652568e-03 3.50000000e-01 2.00000000e+00  9.00646 
  7000 0.055906 0.236444 7.67173374e+00 3.19158771e-07 1.18648327e-03 3.50000000e-01 2.00000000e+00  9.00898 
  8000 0.055904 0.236440 7.67322052e+00 1.07117401e-07 1.18646510e-03 3.50000000e-01 2.00000000e+00  9.00989 
  9000 0.055903 0.236438 7.67372383e+00 3.66875413e-08 1.18645762e-03 3.50000000e-01 2.00000000e+00  9.01022 
 10000 0.055903 0.236438 7.67389758e+00 1.28015361e-08 1.18645462e-03 3.50000000e-01 2.00000000e+00  9.01035 
 11000 0.055903 0.236437 7.67395863e+00 4.54158548e-09 1.18645343e-03 3.50000000e-01 2.00000000e+00  9.01039 
 12000 0.055903 0.236437 7.67398043e+00 1.63449250e-09 1.18645296e-03 3.50000000e-01 2.00000000e+00  9.01041 
 13000 0.055903 0.236437 7.67398831e+00 5.95399771e-10 1.18645278e-03 3.50000000e-01 2.00000000e+00  9.01042 
 14000 0.055903 0.236437 7.67399120e+00 2.19059030e-10 1.18645271e-03 3.50000000e-01 2.00000000e+00  9.01042 
