# Iteration, weighted MSE to target, weighted RMSE to target, Total lambdas, Fractional change in lambda, Curr. stepsize, Beta_C, Beta_H, Curr. work 
  1000 0.060720 0.246415 5.38019364e+00 4.20721106e-04 1.27210064e-03 3.50000000e-01 2.00000000e+00  7.15710 
  2000 0.057904 0.240632 6.51965017e+00 7.43190060e-05 1.32230041e-03 3.50000000e-01 2.00000000e+00  8.13834 
  3000 0.057470 0.239729 6.77501752e+00 1.69634398e-05 1.32694184e-03 3.50000000e-01 2.00000000e+00  8.31323 
  4000 0.057374 0.239529 6.83680769e+00 4.17124941e-06 1.32757123e-03 3.50000000e-01 2.00000000e+00  8.35296 
  5000 0.057350 0.239479 6.85231213e+00 1.06027522e-06 1.32766480e-03 3.50000000e-01 2.00000000e+00  8.36295 
  6000 0.057344 0.239466 6.85629247e+00 2.74997166e-07 1.32767766e-03 3.50000000e-01 2.00000000e+00  8.36561 
  7000 0.057342 0.239462 6.85733152e+00 7.23896572e-08 1.32767879e-03 3.50000000e-01 2.00000000e+00  8.36633 
  8000 0.057342 0.239461 6.85760643e+00 1.92903496e-08 1.32767859e-03 3.50000000e-01 2.00000000e+00  8.36654 
  9000 0.057341 0.239461 6.85768001e+00 5.19638552e-09 1.32767842e-03 3.50000000e-01 2.00000000e+00  8.36659 
 10000 0.057341 0.239461 6.85769990e+00 1.41373665e-09 1.32767834e-03 3.50000000e-01 2.00000000e+00  8.36661 
 11000 0.057341 0.239460 6.85770534e+00 3.88192092e-10 1.32767832e-03 3.50000000e-01 2.00000000e+00  8.36661 
 12000 0.057341 0.239460 6.85770684e+00 1.07516535e-10 1.32767831e-03 3.50000000e-01 2.00000000e+00  8.36662 
