# Iteration, weighted MSE to target, weighted RMSE to target, Total lambdas, Fractional change in lambda, Curr. stepsize, Beta_C, Beta_H 
     1 0.128263 0.358138 5.69071786e-03 1.00000000e+00 5.47652892e-03 3.50000000e-01 2.00000000e+00 
     2 0.128127 0.357948 1.13503481e-02 4.98630545e-01 5.47596678e-03 3.50000000e-01 2.00000000e+00 
     3 0.127991 0.357759 1.69789937e-02 3.31506429e-01 5.47532790e-03 3.50000000e-01 2.00000000e+00 
     4 0.127857 0.357571 2.25768316e-02 2.47946122e-01 5.47468427e-03 3.50000000e-01 2.00000000e+00 
     5 0.127723 0.357383 2.81440376e-02 1.97811208e-01 5.47403604e-03 3.50000000e-01 2.00000000e+00 
     6 0.127589 0.357196 3.36807870e-02 1.64388954e-01 5.47338339e-03 3.50000000e-01 2.00000000e+00 
     7 0.127456 0.357010 3.91872537e-02 1.40516780e-01 5.47272647e-03 3.50000000e-01 2.00000000e+00 
     8 0.127323 0.356824 4.46636110e-02 1.22613401e-01 5.47206545e-03 3.50000000e-01 2.00000000e+00 
     9 0.127192 0.356639 5.01100309e-02 1.08689216e-01 5.47140048e-03 3.50000000e-01 2.00000000e+00 
    10 0.127060 0.356455 5.55266849e-02 9.75504650e-02 5.47073173e-03 3.50000000e-01 2.00000000e+00 
    11 0.126929 0.356272 6.09137431e-02 8.84374844e-02 5.47005934e-03 3.50000000e-01 2.00000000e+00 
    12 0.126799 0.356089 6.62713749e-02 8.08438312e-02 5.46938346e-03 3.50000000e-01 2.00000000e+00 
    13 0.126670 0.355907 7.15997488e-02 7.44188912e-02 5.46870425e-03 3.50000000e-01 2.00000000e+00 
    14 0.126541 0.355725 7.68990323e-02 6.89122257e-02 5.46802185e-03 3.50000000e-01 2.00000000e+00 
    15 0.126412 0.355545 8.21693919e-02 6.41401800e-02 5.46733640e-03 3.50000000e-01 2.00000000e+00 
    16 0.126284 0.355365 8.74109932e-02 5.99650127e-02 5.46664806e-03 3.50000000e-01 2.00000000e+00 
    17 0.126157 0.355186 9.26240009e-02 5.62813924e-02 5.46595695e-03 3.50000000e-01 2.00000000e+00 
    18 0.126030 0.355007 9.78085788e-02 5.30073944e-02 5.46526322e-03 3.50000000e-01 2.00000000e+00 
    19 0.125904 0.354829 1.02964890e-01 5.00783417e-02 5.46456700e-03 3.50000000e-01 2.00000000e+00 
    20 0.125778 0.354652 1.08093096e-01 4.74424923e-02 5.46386843e-03 3.50000000e-01 2.00000000e+00 
    21 0.125653 0.354475 1.13193357e-01 4.50579599e-02 5.46316763e-03 3.50000000e-01 2.00000000e+00 
    22 0.125528 0.354300 1.18265835e-01 4.28904741e-02 5.46246473e-03 3.50000000e-01 2.00000000e+00 
    23 0.125404 0.354125 1.23310688e-01 4.09117243e-02 5.46175987e-03 3.50000000e-01 2.00000000e+00 
    24 0.125281 0.353950 1.28328074e-01 3.90981184e-02 5.46105315e-03 3.50000000e-01 2.00000000e+00 
    25 0.125158 0.353776 1.33318151e-01 3.74298390e-02 5.46034472e-03 3.50000000e-01 2.00000000e+00 
    26 0.125035 0.353603 1.38281075e-01 3.58901177e-02 5.45963468e-03 3.50000000e-01 2.00000000e+00 
    27 0.124913 0.353431 1.43217002e-01 3.44646699e-02 5.45892316e-03 3.50000000e-01 2.00000000e+00 
    28 0.124792 0.353259 1.48126086e-01 3.31412521e-02 5.45821026e-03 3.50000000e-01 2.00000000e+00 
    29 0.124671 0.353088 1.53008481e-01 3.19093092e-02 5.45749611e-03 3.50000000e-01 2.00000000e+00 
    30 0.124551 0.352917 1.57864340e-01 3.07596936e-02 5.45678081e-03 3.50000000e-01 2.00000000e+00 
