# Iteration, weighted MSE to target, weighted RMSE to target, Total lambdas, Fractional change in lambda, Curr. stepsize, Beta_C, Beta_H, Curr. work 
  1000 0.068204 0.261158 3.14514587e+00 3.80481778e-04 1.41485256e-03 3.50000000e-01 2.00000000e+00  3.03698 
  2000 0.064836 0.254629 3.72151678e+00 5.74866130e-05 1.47175742e-03 3.50000000e-01 2.00000000e+00  3.58148 
  3000 0.064361 0.253695 3.82380454e+00 1.02672611e-05 1.47800193e-03 3.50000000e-01 2.00000000e+00  3.66785 
  4000 0.064280 0.253535 3.84311988e+00 2.02346421e-06 1.47875365e-03 3.50000000e-01 2.00000000e+00  3.68299 
  5000 0.064265 0.253505 3.84705030e+00 4.29954127e-07 1.47883194e-03 3.50000000e-01 2.00000000e+00  3.68583 
  6000 0.064262 0.253499 3.84790800e+00 9.77207499e-08 1.47883395e-03 3.50000000e-01 2.00000000e+00  3.68639 
  7000 0.064261 0.253497 3.84810763e+00 2.35820417e-08 1.47883126e-03 3.50000000e-01 2.00000000e+00  3.68651 
  8000 0.064261 0.253497 3.84815680e+00 5.98686359e-09 1.47882993e-03 3.50000000e-01 2.00000000e+00  3.68653 
  9000 0.064261 0.253497 3.84816950e+00 1.58273740e-09 1.47882945e-03 3.50000000e-01 2.00000000e+00  3.68654 
 10000 0.064261 0.253497 3.84817290e+00 4.31499489e-10 1.47882929e-03 3.50000000e-01 2.00000000e+00  3.68654 
 11000 0.064261 0.253497 3.84817383e+00 1.20313773e-10 1.47882924e-03 3.50000000e-01 2.00000000e+00  3.68654 
