# Iteration, weighted MSE to target, weighted RMSE to target, Total lambdas, Fractional change in lambda, Curr. stepsize, Beta_C, Beta_H, Curr. work 
  1000 0.064653 0.254269 3.61251434e+00 5.18599881e-04 1.05724803e-03 3.50000000e-01 2.00000000e+00  3.64255 
  2000 0.059939 0.244825 4.64459576e+00 1.05858543e-04 1.11951029e-03 3.50000000e-01 2.00000000e+00  4.61063 
  3000 0.059026 0.242953 4.91886400e+00 2.74563911e-05 1.12950689e-03 3.50000000e-01 2.00000000e+00  4.83461 
  4000 0.058798 0.242483 4.99631503e+00 7.95321162e-06 1.13105371e-03 3.50000000e-01 2.00000000e+00  4.89307 
  5000 0.058734 0.242352 5.01968279e+00 2.47436930e-06 1.13122406e-03 3.50000000e-01 2.00000000e+00  4.90960 
  6000 0.058716 0.242313 5.02715175e+00 8.14959411e-07 1.13119724e-03 3.50000000e-01 2.00000000e+00  4.91452 
  7000 0.058710 0.242301 5.02966727e+00 2.82427901e-07 1.13116301e-03 3.50000000e-01 2.00000000e+00  4.91605 
  8000 0.058708 0.242297 5.03055657e+00 1.02495341e-07 1.13114272e-03 3.50000000e-01 2.00000000e+00  4.91655 
  9000 0.058707 0.242296 5.03088500e+00 3.87241552e-08 1.13113257e-03 3.50000000e-01 2.00000000e+00  4.91672 
 10000 0.058707 0.242295 5.03101093e+00 1.51258884e-08 1.13112783e-03 3.50000000e-01 2.00000000e+00  4.91678 
 11000 0.058707 0.242295 5.03106069e+00 6.06467531e-09 1.13112569e-03 3.50000000e-01 2.00000000e+00  4.91680 
 12000 0.058707 0.242295 5.03108082e+00 2.47976737e-09 1.13112474e-03 3.50000000e-01 2.00000000e+00  4.91681 
 13000 0.058707 0.242295 5.03108911e+00 1.02846574e-09 1.13112433e-03 3.50000000e-01 2.00000000e+00  4.91681 
 14000 0.058707 0.242295 5.03109256e+00 4.30859412e-10 1.13112415e-03 3.50000000e-01 2.00000000e+00  4.91681 
 15000 0.058707 0.242295 5.03109401e+00 1.81767234e-10 1.13112407e-03 3.50000000e-01 2.00000000e+00  4.91681 
