stage,ensemble,arm,family,strength,quantile,converged,objective,mse,objective_gap,steps,open,closed,intermediate,recovery,tv,ess_fraction,open_conditional_ess,closed_conditional_ess,intermediate_conditional_ess,initial_population_tv
uptake,ISO_TRI,19,hybrid_logpf,0.1,0.02,True,0.013221565284131195,0.0020082659119684387,0.003755984913337011,3000,0.3560684756171571,0.3689494279411576,0.27498209644168553,60.190913938688475,0.2749820964416854,0.0034008101033767527,5.91236069761346,3.583418520591623,1.0397394042208383,0.0030846311764433643
uptake,ISO_TRI,25,hybrid_logpf,0.01,0.16,True,0.027663434877901915,0.004166113316664548,1.3022951405541218e-05,1000,0.13814889377496145,0.5155150361369523,0.34633607008808637,52.73030034380678,0.3463360700880863,0.004216473410554026,43.66608880970469,17.303605336784262,1.3210854191779033,0.0007098623949646499
uptake,ISO_TRI,26,hybrid_logpf,0.03,0.16,True,0.02868103789784496,0.004336540393752939,1.0268136737986082e-05,1000,0.14982976524632952,0.4990505264905799,0.35111970826309064,52.93495495833367,0.3511197082630906,0.0029297614046593853,43.979097095667086,3.736162979160646,1.4296530456168555,3.804155003062082e-05
