# Iteration, weighted MSE to target, weighted RMSE to target, Total lambdas, Fractional change in lambda, Curr. stepsize, Beta_C, Beta_H, Curr. work 
  1000 0.017578 0.132581 8.05577786e+00 8.90003282e-04 2.28650746e-04 3.50000000e-01 2.00000000e+00  9.07181 
  2000 0.015934 0.126230 1.44950138e+01 3.95326031e-04 2.32909364e-04 3.50000000e-01 2.00000000e+00 10.68873 
  3000 0.015628 0.125012 1.96197222e+01 2.32707148e-04 2.31417805e-04 3.50000000e-01 2.00000000e+00 11.24903 
  4000 0.015535 0.124639 2.37039431e+01 1.53500151e-04 2.30646286e-04 3.50000000e-01 2.00000000e+00 11.48158 
  5000 0.015495 0.124478 2.69584621e+01 1.07540721e-04 2.30223854e-04 3.50000000e-01 2.00000000e+00 11.60032 
  6000 0.015474 0.124395 2.95515046e+01 7.81627064e-05 2.29959583e-04 3.50000000e-01 2.00000000e+00 11.66872 
  7000 0.015462 0.124347 3.16174215e+01 5.82031794e-05 2.29782636e-04 3.50000000e-01 2.00000000e+00 11.71113 
  8000 0.015455 0.124317 3.32632902e+01 4.40733213e-05 2.29660356e-04 3.50000000e-01 2.00000000e+00 11.73874 
  9000 0.015450 0.124298 3.45744212e+01 3.37766865e-05 2.29574481e-04 3.50000000e-01 2.00000000e+00 11.75734 
 10000 0.015447 0.124285 3.56187951e+01 2.61143381e-05 2.29513611e-04 3.50000000e-01 2.00000000e+00 11.77017 
 11000 0.015444 0.124276 3.64505950e+01 2.03231297e-05 2.29470216e-04 3.50000000e-01 2.00000000e+00 11.77919 
 12000 0.015443 0.124269 3.71130114e+01 1.58947823e-05 2.29439160e-04 3.50000000e-01 2.00000000e+00 11.78561 
 13000 0.015442 0.124265 3.76404742e+01 1.24784210e-05 2.29416880e-04 3.50000000e-01 2.00000000e+00 11.79023 
 14000 0.015441 0.124262 3.80604278e+01 9.82481516e-06 2.29400868e-04 3.50000000e-01 2.00000000e+00 11.79358 
 15000 0.015440 0.124259 3.83947467e+01 7.75284006e-06 2.29389351e-04 3.50000000e-01 2.00000000e+00 11.79603 
 16000 0.015440 0.124257 3.86608639e+01 6.12843057e-06 2.29381062e-04 3.50000000e-01 2.00000000e+00 11.79782 
 17000 0.015440 0.124256 3.88726707e+01 4.85088443e-06 2.29375094e-04 3.50000000e-01 2.00000000e+00 11.79915 
 18000 0.015439 0.124255 3.90412345e+01 3.84366348e-06 2.29370798e-04 3.50000000e-01 2.00000000e+00 11.80012 
 19000 0.015439 0.124255 3.91753718e+01 3.04804472e-06 2.29367706e-04 3.50000000e-01 2.00000000e+00 11.80085 
 20000 0.015439 0.124254 3.92821046e+01 2.41863352e-06 2.29365482e-04 3.50000000e-01 2.00000000e+00 11.80139 
 21000 0.015439 0.124254 3.93670250e+01 1.92012762e-06 2.29363882e-04 3.50000000e-01 2.00000000e+00 11.80180 
 22000 0.015439 0.124253 3.94345860e+01 1.52494231e-06 2.29362733e-04 3.50000000e-01 2.00000000e+00 11.80210 
 23000 0.015439 0.124253 3.94883325e+01 1.21144168e-06 2.29361907e-04 3.50000000e-01 2.00000000e+00 11.80233 
 24000 0.015439 0.124253 3.95310866e+01 9.62604914e-07 2.29361314e-04 3.50000000e-01 2.00000000e+00 11.80250 
 25000 0.015439 0.124253 3.95650948e+01 7.65010156e-07 2.29360889e-04 3.50000000e-01 2.00000000e+00 11.80263 
 26000 0.015439 0.124253 3.95921447e+01 6.08053833e-07 2.29360584e-04 3.50000000e-01 2.00000000e+00 11.80273 
 27000 0.015439 0.124253 3.96136590e+01 4.83346581e-07 2.29360366e-04 3.50000000e-01 2.00000000e+00 11.80280 
 28000 0.015439 0.124253 3.96307698e+01 3.84243257e-07 2.29360210e-04 3.50000000e-01 2.00000000e+00 11.80286 
 29000 0.015439 0.124253 3.96443780e+01 3.05475557e-07 2.29360099e-04 3.50000000e-01 2.00000000e+00 11.80290 
 30000 0.015439 0.124253 3.96552001e+01 2.42863821e-07 2.29360020e-04 3.50000000e-01 2.00000000e+00 11.80293 
 31000 0.015439 0.124253 3.96638062e+01 1.93090258e-07 2.29359963e-04 3.50000000e-01 2.00000000e+00 11.80296 
 32000 0.015439 0.124252 3.96706500e+01 1.53520117e-07 2.29359923e-04 3.50000000e-01 2.00000000e+00 11.80298 
 33000 0.015439 0.124252 3.96760922e+01 1.22060386e-07 2.29359894e-04 3.50000000e-01 2.00000000e+00 11.80299 
 34000 0.015439 0.124252 3.96804196e+01 9.70479895e-08 2.29359874e-04 3.50000000e-01 2.00000000e+00 11.80300 
 35000 0.015439 0.124252 3.96838607e+01 7.71612231e-08 2.29359860e-04 3.50000000e-01 2.00000000e+00 11.80301 
 36000 0.015439 0.124252 3.96865968e+01 6.13495316e-08 2.29359850e-04 3.50000000e-01 2.00000000e+00 11.80302 
 37000 0.015439 0.124252 3.96887724e+01 4.87777933e-08 2.29359843e-04 3.50000000e-01 2.00000000e+00 11.80302 
 38000 0.015439 0.124252 3.96905022e+01 3.87820906e-08 2.29359838e-04 3.50000000e-01 2.00000000e+00 11.80303 
 39000 0.015439 0.124252 3.96918776e+01 3.08345821e-08 2.29359834e-04 3.50000000e-01 2.00000000e+00 11.80303 
 40000 0.015439 0.124252 3.96929712e+01 2.45155967e-08 2.29359832e-04 3.50000000e-01 2.00000000e+00 11.80303 
 41000 0.015439 0.124252 3.96938407e+01 1.94914568e-08 2.29359830e-04 3.50000000e-01 2.00000000e+00 11.80303 
 42000 0.015439 0.124252 3.96945320e+01 1.54968527e-08 2.29359829e-04 3.50000000e-01 2.00000000e+00 11.80304 
 43000 0.015439 0.124252 3.96950816e+01 1.23208346e-08 2.29359828e-04 3.50000000e-01 2.00000000e+00 11.80304 
 44000 0.015439 0.124252 3.96955186e+01 9.79567086e-09 2.29359828e-04 3.50000000e-01 2.00000000e+00 11.80304 
 45000 0.015439 0.124252 3.96958660e+01 7.78799781e-09 2.29359827e-04 3.50000000e-01 2.00000000e+00 11.80304 
 46000 0.015439 0.124252 3.96961423e+01 6.19177422e-09 2.29359827e-04 3.50000000e-01 2.00000000e+00 11.80304 
 47000 0.015439 0.124252 3.96963619e+01 4.92268688e-09 2.29359827e-04 3.50000000e-01 2.00000000e+00 11.80304 
 48000 0.015439 0.124252 3.96965365e+01 3.91369762e-09 2.29359827e-04 3.50000000e-01 2.00000000e+00 11.80304 
 49000 0.015439 0.124252 3.96966753e+01 3.11150349e-09 2.29359827e-04 3.50000000e-01 2.00000000e+00 11.80304 
 50000 0.015439 0.124252 3.96967857e+01 2.47372609e-09 2.29359827e-04 3.50000000e-01 2.00000000e+00 11.80304 
 51000 0.015439 0.124252 3.96968734e+01 1.96666889e-09 2.29359827e-04 3.50000000e-01 2.00000000e+00 11.80304 
 52000 0.015439 0.124252 3.96969432e+01 1.56354082e-09 2.29359827e-04 3.50000000e-01 2.00000000e+00 11.80304 
 53000 0.015439 0.124252 3.96969986e+01 1.24304209e-09 2.29359827e-04 3.50000000e-01 2.00000000e+00 11.80304 
 54000 0.015439 0.124252 3.96970427e+01 9.88236852e-10 2.29359827e-04 3.50000000e-01 2.00000000e+00 11.80304 
 55000 0.015439 0.124252 3.96970778e+01 7.85661084e-10 2.29359827e-04 3.50000000e-01 2.00000000e+00 11.80304 
 56000 0.015439 0.124252 3.96971056e+01 6.24608665e-10 2.29359827e-04 3.50000000e-01 2.00000000e+00 11.80304 
 57000 0.015439 0.124252 3.96971278e+01 4.96569633e-10 2.29359827e-04 3.50000000e-01 2.00000000e+00 11.80304 
