# Iteration, weighted MSE to target, weighted RMSE to target, Total lambdas, Fractional change in lambda, Curr. stepsize, Beta_C, Beta_H, Curr. work 
  1000 0.018879 0.137400 6.53002419e+00 6.37305420e-04 7.57497758e-04 3.50000000e-01 2.00000000e+00  7.92231 
  2000 0.017137 0.130907 9.31408322e+00 1.88877563e-04 7.88817564e-04 3.50000000e-01 2.00000000e+00  9.23241 
  3000 0.016707 0.129256 1.04956532e+01 7.12077776e-05 7.96345776e-04 3.50000000e-01 2.00000000e+00  9.66614 
  4000 0.016562 0.128693 1.09971146e+01 2.87842829e-05 7.99178270e-04 3.50000000e-01 2.00000000e+00  9.82868 
  5000 0.016507 0.128478 1.12090449e+01 1.18980406e-05 8.00397108e-04 3.50000000e-01 2.00000000e+00  9.89297 
  6000 0.016484 0.128391 1.12981088e+01 4.94355699e-06 8.00942719e-04 3.50000000e-01 2.00000000e+00  9.91947 
  7000 0.016475 0.128354 1.13353064e+01 2.05023830e-06 8.01189158e-04 3.50000000e-01 2.00000000e+00  9.93069 
  8000 0.016471 0.128339 1.13507385e+01 8.45960280e-07 8.01300417e-04 3.50000000e-01 2.00000000e+00  9.93551 
  9000 0.016469 0.128332 1.13570937e+01 3.46582333e-07 8.01350530e-04 3.50000000e-01 2.00000000e+00  9.93761 
 10000 0.016468 0.128329 1.13596889e+01 1.40729177e-07 8.01373065e-04 3.50000000e-01 2.00000000e+00  9.93853 
 11000 0.016468 0.128328 1.13607381e+01 5.65100966e-08 8.01383196e-04 3.50000000e-01 2.00000000e+00  9.93893 
 12000 0.016468 0.128327 1.13611570e+01 2.23722917e-08 8.01387755e-04 3.50000000e-01 2.00000000e+00  9.93911 
 13000 0.016468 0.128327 1.13613216e+01 8.69353728e-09 8.01389810e-04 3.50000000e-01 2.00000000e+00  9.93919 
 14000 0.016468 0.128327 1.13613849e+01 3.29290377e-09 8.01390740e-04 3.50000000e-01 2.00000000e+00  9.93923 
 15000 0.016468 0.128327 1.13614086e+01 1.20191148e-09 8.01391161e-04 3.50000000e-01 2.00000000e+00  9.93925 
 16000 0.016468 0.128327 1.13614170e+01 4.13921449e-10 8.01391353e-04 3.50000000e-01 2.00000000e+00  9.93925 
 17000 0.016468 0.128327 1.13614198e+01 1.28500698e-10 8.01391440e-04 3.50000000e-01 2.00000000e+00  9.93926 
