ensemble,loss_function,split_type,split_idx,maxent_value,convergence_value,kl_divergence,train_mse,val_mse,test_mse,d_mse_train,d_mse_val,d_mse_test,work_scale,work_shape,work_density,work_opt,work_fitting,recovery_percent,cluster_0,cluster_1
ISO_TRI,MSE,spatial,2,8.0,1.0,0.3181171185238,0.07885162586492175,0.08183430860385413,0.08118251600015117,0.0025312169091433467,0.00041975469846014524,0.0014610667420435208,0.11279104,0.19745238,10.166872,10.040418,10.589907,34.446682504689186,0.02806957,0.4154181
ISO_TRI,MSE,spatial,2,8.0,0.1,2.008889386034306,0.08312656980990057,0.08106154774357908,0.08291544627386754,0.006806160854122167,-0.00035300616181489775,0.0031939970157598974,0.2554913,0.365631,19.744827,19.494059,20.62144,40.73623745509274,0.10329629,0.36908168
ISO_TRI,MSE,spatial,2,8.0,0.01,4.475941987957048,0.0856466869458399,0.084011217893997,0.08565920295135582,0.009326277990061499,0.002596663988603018,0.005937753693248171,0.37581077,0.6294839,33.249004,32.828228,34.630108,30.15910447452743,0.01832801,0.35974142
ISO_TRI,MSE,spatial,2,8.0,0.001,4.5266239834242015,0.0861655963068415,0.08388256499803062,0.08585288599474947,0.009845187351063087,0.0024680110926366405,0.006131436736641821,0.38726637,0.6302701,32.863056,32.44318,34.267857,30.414488497991996,0.018157858,0.3653425
ISO_TRI,MSE,spatial,2,8.0,0.0001,4.552866770186013,0.08567061955363942,0.08361359323221322,0.0854876218531205,0.009350210597861008,0.002199039326819238,0.005766172595012858,0.3874923,0.6221193,32.038387,31.622547,33.435493,31.626953832196115,0.022317188,0.37631962
ISO_TRI,MSE,spatial,2,8.0,1e-05,4.524129541832796,0.08563691049985954,0.08386858338713819,0.0855926173101019,0.009316501544081132,0.0024540294817442104,0.005871168051994252,0.3930774,0.6121735,31.34413,30.935423,32.74246,31.429441273290593,0.018441377,0.3847577
ISO_TRI,MSE,spatial,2,8.0,1e-06,4.533434636037602,0.08562916715214125,0.08387992524338088,0.08559454452873973,0.009308758196362843,0.0024653713379868963,0.005873095270632081,0.3932225,0.61251795,31.36342,30.95445,32.762383,31.378768771065037,0.01820116,0.38453186
ISO_TRI,MSE,spatial,2,8.0,1e-07,4.53981171319439,0.08562683068538629,0.08388508940487592,0.08559601558879885,0.009306421729607883,0.002470535499481938,0.005874566330691208,0.39332002,0.61268365,31.372425,30.96328,32.77175,31.359380026551477,0.018118726,0.38441443
ISO_TRI,Sigma_MSE,spatial,0,90.0,1.0,0.31617784935945104,0.07566500602620399,0.08304661145775595,0.0801821388190897,0.0003252556512909066,0.0006024778094453481,0.0004606895609820527,0.051947434,0.116916575,5.956646,5.8816504,6.1774573,33.11343179163213,0.033517294,0.37341553
ISO_TRI,Sigma_MSE,spatial,0,90.0,0.1,0.6718192953908827,0.07586505417615577,0.08327886925824364,0.08039681129447918,0.000525303801242688,0.0008347356099330377,0.0006753620363715296,0.07993469,0.17083234,8.5541525,8.441374,8.884853,34.911017443699464,0.053099316,0.36018226
ISO_TRI,Sigma_MSE,spatial,0,90.0,0.01,3.2546823312717708,0.07672917820110883,0.08457120073557839,0.08146765392403987,0.0013894278261957493,0.0021270670872677866,0.0017462046659322272,0.16801387,0.4197654,20.901772,20.612461,21.657564,43.63521546286548,0.16038282,0.3353318
ISO_TRI,Sigma_MSE,spatial,0,90.0,0.001,4.137646620094596,0.07701069955742436,0.08492055603324355,0.081780931714544,0.0016709491825112749,0.0024764223849329525,0.0020594824564363484,0.10954656,0.6284367,34.00043,33.582996,34.84796,48.62809408434033,0.20265032,0.36054263
ISO_TRI,Sigma_MSE,spatial,0,90.0,0.0001,4.149335180664699,0.07662356853644499,0.08619425876122391,0.08222118136356847,0.001283818161531905,0.0037501251129133106,0.002499732105460825,0.14324495,0.6133604,32.021866,31.605242,32.921715,50.5738515181434,0.21661633,0.3732125
ISO_TRI,Sigma_MSE,spatial,0,90.0,1e-05,4.09270496974681,0.07638467628809797,0.08569511406117028,0.08185469041316404,0.001044925913184891,0.0032509804128596775,0.0021332411550563923,0.13667986,0.59358686,30.86813,30.471804,31.735075,48.90975106404222,0.21879299,0.34725076
ISO_TRI,Sigma_MSE,spatial,0,90.0,1e-06,4.095215267500992,0.0764204856367178,0.08567678593968489,0.08186337115951504,0.0010807352618047161,0.0032326522913742883,0.002141921901407398,0.13767414,0.59279466,30.876602,30.479342,31.744743,48.93697517477641,0.21409373,0.3525616
ISO_TRI,Sigma_MSE,spatial,0,90.0,1e-07,4.091803013523794,0.07642257157742263,0.08568906110004798,0.08187050252819604,0.0010828212025095485,0.0032449274517373783,0.002149053270088394,0.1380452,0.5922375,30.839197,30.44215,31.707525,48.979098838416,0.2140012,0.35326
ISO_TRI,Sigma_MSE,spatial,0,90.0,1e-08,4.091804421759979,0.07642255140028106,0.08568904985350859,0.08187048692397096,0.0010828010253679798,0.003244916205197984,0.0021490376658633153,0.13804759,0.5922368,30.83915,30.442102,31.707483,48.97906323780995,0.21400118,0.35325956
ISO_BI,MSE,spatial,0,50.0,1.0,0.34878043378427204,0.07673345246757857,0.08388054623039838,0.08112681442194061,0.001130330138098684,0.00016972981603466386,0.0006455777169497856,0.08036284,0.17506553,8.596887,8.475496,8.932677,68.86279973070421,0.093063556,0.9069364
ISO_BI,MSE,spatial,0,50.0,0.1,2.057564341983242,0.07847051259130133,0.08413700735846182,0.0821167479202591,0.002867390261821451,0.0004261909440980982,0.0016355112152682677,0.1829994,0.48080185,21.776173,21.448694,22.622972,84.30378227515075,0.22917676,0.77082336
ISO_BI,MSE,spatial,0,50.0,0.01,3.5102088218176037,0.08051504089352973,0.08528554966676294,0.0837023480522002,0.00491191856404985,0.0015747332523992214,0.003221111347209371,0.26582652,0.64507854,31.874882,31.437044,33.051613,86.15069888151095,0.24791245,0.75208753
ISO_BI,MSE,spatial,0,50.0,0.001,3.605165264847451,0.0804027235995505,0.08502075628626725,0.08351508418987524,0.004799601270070619,0.0013099398719035316,0.0030338474848844166,0.24740621,0.62139297,30.475513,30.063026,31.591719,85.06150879532603,0.23680946,0.7631905
ISO_BI,MSE,spatial,0,50.0,0.0001,3.5949220305062717,0.0804115826208984,0.08515532739689265,0.0835863080567798,0.004808460291418515,0.0014445109825289293,0.003105071351788974,0.2583171,0.62622064,30.96329,30.543844,32.106144,85.07064481229885,0.23690194,0.76309806
ISO_BI,MSE,spatial,0,50.0,1e-05,3.547792948751142,0.08022069891962898,0.08531024841094452,0.08356844987305885,0.0046175765901490945,0.0015994319965808024,0.003087213168068023,0.2572491,0.62434053,30.419727,29.997608,31.558565,84.99187162546681,0.2361048,0.7638953
ISO_BI,MSE,spatial,0,50.0,1e-06,3.5467623819091605,0.08021900717460662,0.08531314558618512,0.0835690484599822,0.004615884845126733,0.0016023291718214039,0.003087811754991371,0.25728002,0.6241474,30.417366,29.995256,31.556072,84.96952669705541,0.23587883,0.7641212
ISO_BI,MSE,spatial,0,50.0,1e-07,3.550858002291009,0.0802179096846795,0.085314972947358,0.08356941089604601,0.004614787355199615,0.001604156532994283,0.0030881741910551846,0.25735375,0.62434673,30.43172,30.009453,31.570776,84.97124411992134,0.2358962,0.7641038
ISO_BI,Sigma_MSE,spatial,0,60.0,1.0,0.3665025353308328,0.07586004127861393,0.08362284524191456,0.08056513200505712,0.000256918949134044,-8.797117244915831e-05,8.389530006629176e-05,0.04222825,0.15360463,7.4242563,7.318249,7.6623173,69.44192606559554,0.097408265,0.9025917
ISO_BI,Sigma_MSE,spatial,0,60.0,0.1,0.6965664490216558,0.07548369623606703,0.08317343477470675,0.08015508218000755,-0.00011942609341285271,-0.0005373816396569697,-0.00032615452498327424,0.059195194,0.34477288,15.910638,15.667678,16.3738,81.90138694752493,0.20549718,0.79450274
ISO_BI,Sigma_MSE,spatial,0,60.0,0.01,2.1726402108020997,0.07587604198746259,0.08326131458564685,0.08039355035308518,0.00027291965798270645,-0.00044950182871686395,-8.7686351905647e-05,0.073355325,0.6506889,31.124264,30.65903,31.921663,94.93427410176677,0.34239066,0.65760934
ISO_BI,Sigma_MSE,spatial,0,60.0,0.001,2.459823940355031,0.07557491904279817,0.08371742339158239,0.08047051251022323,-2.820328668171057e-05,6.6069772186733156e-06,-1.0724194767594564e-05,0.046583567,0.7118579,35.231644,34.757538,36.03667,90.98729511670368,0.29894,0.70106006
ISO_BI,Sigma_MSE,spatial,0,60.0,0.0001,2.1735984262258947,0.07539760543686222,0.08333123580363987,0.08019069171189325,-0.00020551689261766315,-0.00037958061072385085,-0.0002905449930975801,0.042078394,0.6788587,33.384884,32.9261,34.1479,91.15842618207903,0.3007929,0.6992072
ISO_BI,Sigma_MSE,spatial,0,60.0,1e-05,2.1844653106075516,0.0753464240503387,0.08326301086890604,0.08013139747702223,-0.00025669827914118204,-0.0004478055454576746,-0.000349839227968593,0.041833397,0.6728658,33.087246,32.631298,33.84378,90.97376580827763,0.29879364,0.70120645
ISO_BI,Sigma_MSE,spatial,0,60.0,1e-06,2.187701360416625,0.07537324197709791,0.0833144518649853,0.08017025892843176,-0.00022988035238197257,-0.00039636454937841403,-0.000310977776559071,0.043336704,0.6737852,33.014572,32.559048,33.77503,90.95384525774716,0.29857817,0.7014218
ISO_BI,Sigma_MSE,spatial,0,60.0,1e-07,2.1876297467180508,0.07537504789349321,0.0833209856798089,0.08017440023331783,-0.0002280744359866721,-0.00038983073455481354,-0.0003068364716729971,0.04353651,0.67372656,33.007484,32.552067,33.768284,90.94441963026856,0.29847622,0.7015238
ISO_BI,Sigma_MSE,spatial,0,60.0,1e-08,2.187625129633231,0.075375044279046,0.08332098528369901,0.08017439824177407,-0.00022807805043388585,-0.0003898311306647084,-0.00030683846321676034,0.043531753,0.6737262,33.007435,32.552017,33.768223,90.94441336655083,0.29847613,0.7015238
ISO_TRI,Sigma_MSE,spatial,1,10.0,1.0,0.30637420238438073,0.078208765398787,0.08256126668125137,0.08059701554914922,0.0007635974694230885,0.001007517481455486,0.000875566291041574,0.062082883,0.17670609,7.5159326,7.4008346,7.8168044,36.369488751100675,0.023567397,0.470332
ISO_TRI,Sigma_MSE,spatial,1,10.0,0.1,0.7721034168878254,0.07831351267918787,0.0821991343742704,0.08046513382004102,0.0008683447498239599,0.0006453851744745165,0.0007436845619333693,0.07911404,0.17872795,8.278244,8.158596,8.6152,37.85465904146697,0.051511597,0.41952848
ISO_TRI,Sigma_MSE,spatial,1,10.0,0.01,1.5822069364936822,0.0793970052422975,0.0825815681405698,0.0811976268301569,0.0019518373129335798,0.0010278189407739169,0.0014761775720492504,0.099813096,0.31202057,16.959404,16.738382,17.471052,33.02265268875437,0.029341422,0.3831575
ISO_TRI,Sigma_MSE,spatial,1,10.0,0.001,1.151471111448373,0.0793459194389136,0.08284290489634152,0.08130266927022795,0.0019007515095496863,0.0012891556965456408,0.001581220012120299,0.08266538,0.27682528,14.256413,14.068006,14.698569,35.84982185146875,0.04158654,0.40545094
ISO_TRI,Sigma_MSE,spatial,1,10.0,0.0001,1.247577659097197,0.07943792355296862,0.08296365654860761,0.08140865951163886,0.0019927556236047084,0.0014099073488117314,0.0016872102535312183,0.087051615,0.29281276,15.317611,15.115345,15.784527,36.53355826584945,0.046628136,0.405947
ISO_TRI,Sigma_MSE,spatial,1,10.0,1e-05,1.2650660091060177,0.07950986706806777,0.0830183592922294,0.08147134733221172,0.002064699138703857,0.0014646100924335104,0.0017498980741040698,0.088690504,0.2955492,15.418821,15.214894,15.891751,36.687960762281314,0.050881535,0.39857632
ISO_TRI,Sigma_MSE,spatial,1,10.0,1e-06,1.2592589138694292,0.07949271283696394,0.08303176250531681,0.08146955442662253,0.0020475449076000213,0.0014780133055209282,0.0017481051685148824,0.088664345,0.29447228,15.337109,15.134167,15.80891,36.70841389945456,0.04996522,0.40115732
ISO_TRI,Sigma_MSE,spatial,1,10.0,1e-07,1.2592691881308395,0.07949780899288957,0.0830313579310658,0.08147184424387063,0.002052641063525651,0.001477608731269911,0.0017503949857629875,0.08880231,0.29420596,15.305347,15.102495,15.777158,36.6350558169801,0.04995161,0.3997832
ISO_TRI,Sigma_MSE,spatial,1,10.0,1e-08,1.259282647711297,0.07949790846248123,0.08303143534635299,0.08147193215260734,0.0020527405331173115,0.0014776861465571056,0.0017504828944996942,0.088804685,0.29420942,15.305465,15.102608,15.777284,36.63480144232592,0.04995099,0.39977986
ISO_BI,Sigma_MSE,spatial,1,40.0,1.0,0.34881745225341604,0.07838749605375755,0.08241101342179324,0.08061864528951751,0.00030937417205741113,-2.4309748458684055e-05,0.0001374085845266826,0.04502317,0.14159496,6.87505,6.780756,7.1066914,68.90247690293066,0.093359105,0.9066409
ISO_BI,Sigma_MSE,spatial,1,40.0,0.1,0.5977247325683688,0.07807407495647585,0.08201272681834937,0.08026604021814616,-4.046925224293618e-06,-0.00042259635190255995,-0.00021519648684466264,0.06091972,0.30569768,14.620199,14.411584,15.047736,79.86015281010326,0.1860332,0.8139669
ISO_BI,Sigma_MSE,spatial,1,40.0,0.01,1.1836917492053498,0.07885281893728067,0.08210347004293722,0.08069914768623043,0.000774697055580531,-0.0003318531273147074,0.00021791098123960517,0.09204679,0.36148378,17.226974,16.985088,17.772552,80.61123677561437,0.19312246,0.80687755
ISO_BI,Sigma_MSE,spatial,1,40.0,0.001,1.6498553918871222,0.07886614709739345,0.0817252318534554,0.08052933466355557,0.0007880252156933082,-0.0007100913167965295,4.809795856473842e-05,0.045903273,0.52273154,27.76265,27.4208,28.37719,82.72448693542027,0.2135189,0.7864811
ISO_BI,Sigma_MSE,spatial,1,40.0,0.0001,1.6339234140983656,0.07895334852326223,0.08177593986764366,0.08059829454615183,0.000875226641562088,-0.0006593833026082713,0.0001170578411610057,0.053995457,0.4988063,26.13441,25.807573,26.741207,81.53896722356336,0.20199619,0.7980038
ISO_BI,Sigma_MSE,spatial,1,40.0,1e-05,1.6199784253101388,0.07888237063357216,0.08166055855213722,0.08050613999879293,0.0008042487518720165,-0.0007747646181147094,2.4903293802100435e-05,0.051262382,0.5049315,26.298538,25.968634,26.905996,82.30506718042703,0.20941922,0.79058075
ISO_BI,Sigma_MSE,spatial,1,40.0,1e-06,1.6253024680862214,0.07891684548153939,0.08166454122397054,0.08052539631855687,0.0008387235998392473,-0.0007707819462813847,4.415961356604714e-05,0.052442197,0.5019583,26.165604,25.838055,26.772448,82.07676287684181,0.2071982,0.79280186
ISO_BI,Sigma_MSE,spatial,1,40.0,1e-07,1.6247830922340154,0.0789056248270358,0.08166104275970662,0.08051805269743088,0.0008275029453356508,-0.0007742804105453083,3.681599244005629e-05,0.05224001,0.5022622,26.171848,25.844017,26.77859,82.12167789452155,0.20763458,0.79236555
ISO_BI,Sigma_MSE,spatial,1,40.0,1e-08,1.6247797515237727,0.07890562933851074,0.0816610484623366,0.080518057739558,0.0008275074568105945,-0.0007742747079153289,3.682103456717489e-05,0.05224001,0.5022612,26.171808,25.843973,26.778551,82.1216429937836,0.20763424,0.79236585
ISO_BI,Sigma_MSE,spatial,1,2.0,1.0,0.34851256788991564,0.0783879441584257,0.08241103058056018,0.08061888036115827,0.0003098222767255604,-2.4292589691748967e-05,0.00013764365616744656,0.045016035,0.14167865,6.8785157,6.784154,7.1102266,68.90942711484016,0.093410924,0.9065891
ISO_BI,Sigma_MSE,spatial,1,2.0,0.1,0.10093370991814454,0.07828724458136094,0.08245269787964558,0.08059126920738247,0.00020912269966079367,1.7374709393655485e-05,0.0001100325023916382,0.025078153,0.070751086,3.346293,3.2998133,3.4672003,65.37345141390657,0.068326294,0.9316737
ISO_BI,Sigma_MSE,spatial,1,2.0,0.01,0.0078571961770038,0.07793150592827736,0.08232216604850556,0.08035282299165314,-0.00014661595342278788,-0.00011315712174636561,-0.00012841371333768836,0.0025047231,0.024340358,1.3258384,1.3092673,1.3551883,64.47117398702986,0.06234729,0.9376527
ISO_BI,Sigma_MSE,spatial,1,2.0,0.001,0.002517707794325198,0.07799040121832626,0.08234914779683912,0.08039501734723892,-8.772066337388307e-05,-8.617537341280845e-05,-8.621935775190992e-05,0.0013867556,0.023091024,1.2560179,1.2400719,1.2818825,64.41412908575994,0.061975244,0.93802464
ISO_BI,Sigma_MSE,spatial,1,2.0,0.0001,0.002330155840832637,0.07802287057109734,0.08236207067384574,0.08041732481245577,-5.525131060279964e-05,-7.32524964061898e-05,-6.391189253505958e-05,0.003242106,0.023093533,1.2360338,1.22018,1.2656115,64.32958863276383,0.06142522,0.9385748
ISO_BI,Sigma_MSE,spatial,1,2.0,1e-05,0.0016889373976281422,0.07803815520598043,0.08238049886154086,0.08043404171180016,-3.996667571971868e-05,-5.4824308711065584e-05,-4.7194993190669e-05,0.0029899685,0.018972512,1.0070224,0.9939994,1.0319747,64.00040740836259,0.05929855,0.9407015
ISO_BI,Sigma_MSE,spatial,1,2.0,1e-06,0.001750687896788299,0.07805574191663558,0.08238956822686616,0.08044719783008689,-2.237996506455897e-05,-4.5754943385767355e-05,-3.4038874903941085e-05,0.0034300196,0.017619334,0.9234519,0.91143537,0.9479313,63.8390932783648,0.058265172,0.9417349
ISO_BI,Sigma_MSE,spatial,1,2.0,1e-07,0.0017315725562488792,0.07805052243666792,0.08238685439166495,0.08044327939144207,-2.7599445032222558e-05,-4.846877858698251e-05,-3.795731354876153e-05,0.003311087,0.018046223,0.9492495,0.9369199,0.9739179,63.889479583705764,0.05858732,0.9414128
ISO_BI,Sigma_MSE,spatial,1,2.0,1e-08,0.0017276389620926723,0.07805072258332381,0.08238701244790324,0.0804434570481371,-2.7399298376334924e-05,-4.8310722348690605e-05,-3.777965685372586e-05,0.0033158443,0.01800899,0.94711715,0.93481266,0.9717578,63.886096485411436,0.058565672,0.9414344
ISO_BI,MSE,spatial,1,7.0,1.0,0.33638983899183356,0.07935057901070995,0.0827565371395579,0.08126848726190038,0.0012724571290098075,0.00032121396930596957,0.0007872505569095495,0.08584088,0.1617226,7.794626,7.684471,8.128031,67.77554935686803,0.08508739,0.9149126
ISO_BI,MSE,spatial,1,7.0,0.1,1.7262329398587242,0.08200337993700353,0.08305104322098734,0.08273154804215385,0.003925258055303388,0.000615720050735416,0.0022503113371630246,0.18939084,0.3299678,15.394198,15.170147,16.102947,74.36133371475009,0.13688536,0.8631146
ISO_BI,MSE,spatial,1,7.0,0.01,3.594399458714959,0.08449887752638596,0.08427044201592519,0.08455994071969031,0.006420755644685819,0.0018351188456732642,0.00407870401469948,0.2754458,0.5016379,25.750113,25.405876,26.802643,75.94026917251732,0.15048209,0.8495178
ISO_BI,MSE,spatial,1,7.0,0.001,3.576579646236159,0.08459948256113999,0.08420439596220418,0.08457915917005239,0.0065213606794398415,0.0017690727919522503,0.0040979224650615625,0.27433258,0.5136384,26.921635,26.563114,27.98394,77.69051133818597,0.16604799,0.8339521
ISO_BI,MSE,spatial,1,7.0,0.0001,3.464313125853523,0.08434874305942326,0.08467243501033246,0.08468336932783632,0.006270621177723118,0.002237111840080533,0.004202132622845495,0.28731528,0.50316924,25.989151,25.640574,27.066952,75.67198975575847,0.1481416,0.8518585
ISO_BI,MSE,spatial,1,7.0,1e-05,3.475805254853967,0.08435511791467827,0.08468531830867296,0.0846928406336433,0.006276996032978127,0.0022499951384210293,0.004211603928652469,0.28758883,0.50324637,25.99638,25.64776,27.074802,75.61782970890874,0.14767057,0.85232943
ISO_BI,MSE,spatial,1,7.0,1e-06,3.478754384750528,0.08434704336016556,0.08468269995641661,0.08468754101736785,0.006268921478465417,0.0022473767861646843,0.004206304312377021,0.287439,0.50382346,26.028404,25.679352,27.107107,75.66876074178367,0.14811347,0.8518865
ISO_BI,MSE,spatial,1,7.0,1e-07,3.4800328576166493,0.08434692150501454,0.08468308391773774,0.08468766316255638,0.006268799623314392,0.002247760747485811,0.004206426457565554,0.2874485,0.5038722,26.0314,25.68231,27.11017,75.66750089686873,0.14810252,0.8518975
ISO_TRI,mcMSE,spatial,2,3.0,1.0,0.31564783062195706,0.07810823417382379,0.08175673129407,0.08077315869211027,0.0017878252180453802,0.000342177388676021,0.0010517094340026234,0.09186839,0.18323387,9.575772,9.455103,9.942742,34.231281235881625,0.03258588,0.39787257
ISO_TRI,mcMSE,spatial,2,3.0,0.1,1.702439259534692,0.08065106052693209,0.0809949999767847,0.08164856219733575,0.004330651571153685,-0.00041955392860927587,0.0019271129392281067,0.18894602,0.34297308,18.980059,18.74072,19.700924,41.76463629497205,0.11232319,0.3719474
ISO_TRI,mcMSE,spatial,2,3.0,0.01,4.251274468837376,0.08367657218366988,0.08343733883817281,0.08438008216879324,0.0073561632278914685,0.002022784932778826,0.004658632910685592,0.30662283,0.5858043,29.695704,29.294785,30.894754,33.4150731206413,0.047440045,0.34519264
ISO_TRI,mcMSE,spatial,2,3.0,0.001,4.284349644973925,0.08310902212437096,0.08356866829926254,0.08415983086029075,0.0067886131685925555,0.0021541143938685614,0.0044383816021831,0.3152954,0.59223616,30.102911,29.69436,31.325737,31.813404149107427,0.03604024,0.3422283
ISO_TRI,mcMSE,spatial,2,3.0,0.0001,4.276930713620544,0.08348906273708753,0.08352759691891738,0.0843380985783358,0.0071686537813091256,0.0021130430135233996,0.00461664932022815,0.32772624,0.5868034,30.252077,29.848642,31.494331,33.02815292877089,0.037822235,0.36065915
ISO_TRI,mcMSE,spatial,2,3.0,1e-05,4.282779356068667,0.0834855760447822,0.08353164559180813,0.08433938889779623,0.0071651670890037905,0.0021170916864141492,0.004617939639688581,0.32735044,0.5860283,30.25121,29.848553,31.491938,32.9335319432513,0.036902227,0.36117494
ISO_TRI,mcMSE,spatial,2,3.0,1e-06,4.289291847575331,0.0834850575560953,0.08353727411681706,0.084341998537951,0.007164648600316889,0.002122720211423082,0.004620549279843358,0.32742417,0.58615893,30.258572,29.855808,31.499578,32.928815239096906,0.036873676,0.36115748
ISO_TRI,mcMSE,spatial,2,3.0,1e-07,4.293814083591894,0.08348465723108052,0.08354171476292545,0.08434408604017533,0.0071642482753021125,0.0021271608575314654,0.004622636782067688,0.32749075,0.5862176,30.26243,29.859598,31.50363,32.93355355720333,0.036900576,0.3611796
ISO_BI,MSE,spatial,0,7.0,1.0,0.34878028786479415,0.07673345035698718,0.08388054508737179,0.08112681280627422,0.0011303280275073019,0.00016972867300807382,0.0006455761012833933,0.08036522,0.17506595,8.596915,8.475523,8.932712,68.86280076624274,0.09306356,0.9069364
ISO_BI,MSE,spatial,0,7.0,0.1,2.0676266306799755,0.07848789594499138,0.08414198301035808,0.08212785085111532,0.002884773615511496,0.0004311665959943617,0.001646614146124492,0.18372726,0.48353404,21.935429,21.605682,22.786415,84.41904726417835,0.23033293,0.76966715
ISO_BI,MSE,spatial,0,7.0,0.01,3.4812471872947297,0.08044767004662133,0.08504481095547133,0.08354934844281998,0.004844547717141448,0.0013339945411076082,0.0030681117378291572,0.25222775,0.60525084,28.897856,28.489958,30.00756,83.29660960121376,0.21915132,0.7808487
ISO_BI,MSE,spatial,0,7.0,0.001,3.5797571195093605,0.08068347980854754,0.08543784351724025,0.08386161603506594,0.005080357479067654,0.0017270271028765327,0.003380379330075109,0.26158538,0.6474033,31.80205,31.365032,32.972622,85.28962743013564,0.23912215,0.7608777
ISO_BI,MSE,spatial,0,7.0,0.0001,3.4612413607152486,0.08021138909811995,0.08527119482365875,0.08354443379677369,0.004608266768640068,0.0015603784092950296,0.0030631970917828627,0.25588614,0.6210078,30.206871,29.787437,31.339651,84.94236262885433,0.23560423,0.7643957
ISO_BI,MSE,spatial,0,7.0,1e-05,3.4774141982288933,0.08020523187947932,0.08528299629720305,0.08354723659458543,0.004602109549999442,0.0015721798828393363,0.003065999889594606,0.25611448,0.6217474,30.251617,29.831694,31.385593,84.93129119306442,0.23549232,0.7645077
ISO_BI,MSE,spatial,0,7.0,1e-06,3.478007938274757,0.08020462212307877,0.08528292670266088,0.08354689924565839,0.00460149979359889,0.0015721102882971655,0.003065662540667563,0.2561121,0.6218243,30.255207,29.835236,31.389256,84.93621999386305,0.23554216,0.76445794
ISO_BI,MSE,spatial,0,7.0,1e-07,3.478948493895095,0.0802046931608188,0.0852829070934006,0.08354692478377364,0.004601570831338914,0.0015720906790368805,0.0030656880787828106,0.25612876,0.62183857,30.254917,29.834942,31.389013,84.93468538968575,0.23552664,0.7644733
ISO_BI,MSE,spatial,0,7.0,1e-08,3.478950685555896,0.08020470363020213,0.08528291977053024,0.08354693627776094,0.004601581300722246,0.0015721033561665182,0.003065699572770114,0.256124,0.62183887,30.254936,29.834963,31.389023,84.9346983945414,0.23552677,0.76447326
ISO_TRI,Sigma_MSE,spatial,0,1.0,1.0,0.3149778364489164,0.07566639552932884,0.08304180903545268,0.08018044404757987,0.00032664515441575837,0.0005976753871420742,0.00045899478947222794,0.05195457,0.11706941,5.9611154,5.88622,6.1820936,33.12268002120058,0.033587754,0.37340632
ISO_TRI,Sigma_MSE,spatial,0,1.0,0.1,0.07963177962417328,0.0755115010963778,0.08273418600632967,0.07995076928045407,0.0001717507214647196,0.0002900523580190717,0.00022932002234642146,0.027012,0.06049298,3.08808,3.0504673,3.2025967,32.103932948749645,0.025819,0.37523058
ISO_TRI,Sigma_MSE,spatial,0,1.0,0.01,0.00922100522684634,0.07530667558867676,0.08240594147845352,0.07968605984497908,-3.30747862363201e-05,-3.8192169857079183e-05,-3.53894131285698e-05,0.002621277,0.008797754,0.4553322,0.44979674,0.4693725,31.33772660598867,0.021548932,0.37294888
ISO_TRI,Sigma_MSE,spatial,0,1.0,0.001,0.002676418782895944,0.07534742244418328,0.08247068411808539,0.07973844332715398,7.67206927020092e-06,2.65504697747887e-05,1.6994069046330496e-05,0.0035418165,0.010675857,0.5808928,0.5736115,0.5986523,31.481609471702974,0.02220989,0.3737633
ISO_TRI,Sigma_MSE,spatial,0,1.0,0.0001,0.0023597695785073365,0.0753663713159131,0.08249704711836102,0.07976094408551283,2.6620941000018994e-05,5.291347005041691e-05,3.949482740518706e-05,0.005618382,0.013369661,0.70080453,0.69199824,0.72541094,31.466974253786294,0.02205411,0.37395257
ISO_TRI,Sigma_MSE,spatial,0,1.0,1e-05,0.002103956935142961,0.07536859344610448,0.08249572912435636,0.07976139305724939,2.8843071191400615e-05,5.159547604575987e-05,3.994379914173951e-05,0.005430468,0.0122715095,0.63900256,0.6309762,0.662135,31.401090610517514,0.021922909,0.37304977
ISO_TRI,Sigma_MSE,spatial,0,1.0,1e-06,0.001990282142345973,0.07536570086399272,0.08249447322248098,0.07975933302239276,2.595048907963471e-05,5.033957417037438e-05,3.7883764285109867e-05,0.005309157,0.01245048,0.6504111,0.64226836,0.6734799,31.426924064994676,0.021978593,0.37339056
ISO_TRI,Sigma_MSE,spatial,0,1.0,1e-07,0.00201739632037698,0.07536645009424889,0.08249466862862893,0.07975980210553868,2.6699719335804284e-05,5.053498031833137e-05,3.835284743103351e-05,0.005354351,0.012430093,0.6485362,0.64040935,0.67167497,31.422581543247695,0.02197164,0.37332582
ISO_TRI,Sigma_MSE,spatial,0,1.0,1e-08,0.0020190165886623504,0.07536655964853621,0.08249453833176992,0.07975979180528908,2.6809273623126795e-05,5.040468345932081e-05,3.8342547181435815e-05,0.005354351,0.012410954,0.64754283,0.63942623,0.67066246,31.421592566066458,0.021969255,0.3733136
ISO_BI,MSE,spatial,1,50.0,1.0,0.3363900955776334,0.07935057763406902,0.0827565348715549,0.0812684854791642,0.0012724557523688812,0.00032121170130297583,0.0007872487741733686,0.08584088,0.16172251,7.7946334,7.684478,8.128037,67.77554683098197,0.085087374,0.9149127
ISO_BI,MSE,spatial,1,50.0,0.1,2.038840521756379,0.08252855051800657,0.08327938357255207,0.08310391117512818,0.0044504286363064305,0.0008440604023001452,0.002622674470137351,0.20700954,0.35364965,16.417133,16.175644,17.184803,74.94951848191171,0.14189996,0.85810006
