# Iteration, weighted MSE to target, weighted RMSE to target, Total lambdas, Fractional change in lambda, Curr. stepsize, Beta_C, Beta_H, Curr. work 
  1000 0.036800 0.191834 5.54413314e+00 4.73169755e-04 1.16957080e-03 3.50000000e-01 2.00000000e+00  4.85806 
  2000 0.034186 0.184893 6.90115720e+00 8.37163267e-05 1.23565922e-03 3.50000000e-01 2.00000000e+00  5.87366 
  3000 0.033751 0.183716 7.19740861e+00 1.75689358e-05 1.24742273e-03 3.50000000e-01 2.00000000e+00  6.07223 
  4000 0.033666 0.183482 7.26298140e+00 3.93668291e-06 1.24961739e-03 3.50000000e-01 2.00000000e+00  6.11285 
  5000 0.033647 0.183432 7.27804093e+00 9.27407263e-07 1.25002909e-03 3.50000000e-01 2.00000000e+00  6.12159 
  6000 0.033643 0.183421 7.28167404e+00 2.32771582e-07 1.25009871e-03 3.50000000e-01 2.00000000e+00  6.12355 
  7000 0.033642 0.183418 7.28261897e+00 6.45289830e-08 1.25010451e-03 3.50000000e-01 2.00000000e+00  6.12400 
  8000 0.033642 0.183418 7.28289593e+00 2.07406180e-08 1.25010070e-03 3.50000000e-01 2.00000000e+00  6.12411 
  9000 0.033642 0.183418 7.28299164e+00 7.94984977e-09 1.25009705e-03 3.50000000e-01 2.00000000e+00  6.12414 
 10000 0.033642 0.183418 7.28303099e+00 3.55948664e-09 1.25009468e-03 3.50000000e-01 2.00000000e+00  6.12415 
 11000 0.033642 0.183418 7.28304951e+00 1.76776950e-09 1.25009329e-03 3.50000000e-01 2.00000000e+00  6.12415 
 12000 0.033642 0.183418 7.28305897e+00 9.29012227e-10 1.25009250e-03 3.50000000e-01 2.00000000e+00  6.12415 
 13000 0.033642 0.183418 7.28306401e+00 5.01819324e-10 1.25009207e-03 3.50000000e-01 2.00000000e+00  6.12415 
 14000 0.033642 0.183418 7.28306675e+00 2.74501324e-10 1.25009182e-03 3.50000000e-01 2.00000000e+00  6.12415 
 15000 0.033642 0.183418 7.28306826e+00 1.51003428e-10 1.25009169e-03 3.50000000e-01 2.00000000e+00  6.12415 
