# Iteration, weighted MSE to target, weighted RMSE to target, Total lambdas, Fractional change in lambda, Curr. stepsize, Beta_C, Beta_H, Curr. work 
  1000 0.033256 0.182363 7.29188772e+00 7.36226775e-04 5.12730576e-04 3.50000000e-01 2.00000000e+00  6.38048 
  2000 0.029571 0.171962 1.11786601e+01 2.40528807e-04 5.74063250e-04 3.50000000e-01 2.00000000e+00  8.72168 
  3000 0.028810 0.169735 1.31181632e+01 1.02958432e-04 5.91140462e-04 3.50000000e-01 2.00000000e+00  9.43162 
  4000 0.028571 0.169031 1.41008261e+01 4.90046035e-05 5.96696327e-04 3.50000000e-01 2.00000000e+00  9.68649 
  5000 0.028478 0.168754 1.46066860e+01 2.45205233e-05 5.98804895e-04 3.50000000e-01 2.00000000e+00  9.79217 
  6000 0.028437 0.168632 1.48700629e+01 1.26042046e-05 5.99674076e-04 3.50000000e-01 2.00000000e+00  9.83986 
  7000 0.028418 0.168575 1.50083634e+01 6.58348120e-06 6.00049181e-04 3.50000000e-01 2.00000000e+00  9.86255 
  8000 0.028408 0.168547 1.50814756e+01 3.47460159e-06 6.00215374e-04 3.50000000e-01 2.00000000e+00  9.87374 
  9000 0.028403 0.168533 1.51203406e+01 1.84729858e-06 6.00289995e-04 3.50000000e-01 2.00000000e+00  9.87940 
 10000 0.028401 0.168526 1.51410988e+01 9.87689209e-07 6.00323568e-04 3.50000000e-01 2.00000000e+00  9.88233 
 11000 0.028400 0.168522 1.51522335e+01 5.30594654e-07 6.00338513e-04 3.50000000e-01 2.00000000e+00  9.88386 
 12000 0.028399 0.168520 1.51582302e+01 2.86272921e-07 6.00344978e-04 3.50000000e-01 2.00000000e+00  9.88468 
 13000 0.028399 0.168519 1.51614728e+01 1.55104102e-07 6.00347612e-04 3.50000000e-01 2.00000000e+00  9.88512 
 14000 0.028398 0.168518 1.51632333e+01 8.43989702e-08 6.00348555e-04 3.50000000e-01 2.00000000e+00  9.88536 
 15000 0.028398 0.168518 1.51641933e+01 4.61356846e-08 6.00348783e-04 3.50000000e-01 2.00000000e+00  9.88550 
 16000 0.028398 0.168518 1.51647193e+01 2.53449503e-08 6.00348738e-04 3.50000000e-01 2.00000000e+00  9.88557 
 17000 0.028398 0.168518 1.51650089e+01 1.39994281e-08 6.00348610e-04 3.50000000e-01 2.00000000e+00  9.88561 
 18000 0.028398 0.168517 1.51651693e+01 7.77916203e-09 6.00348476e-04 3.50000000e-01 2.00000000e+00  9.88564 
 19000 0.028398 0.168517 1.51652587e+01 4.35126969e-09 6.00348363e-04 3.50000000e-01 2.00000000e+00  9.88565 
 20000 0.028398 0.168517 1.51653089e+01 2.45144117e-09 6.00348276e-04 3.50000000e-01 2.00000000e+00  9.88566 
 21000 0.028398 0.168517 1.51653372e+01 1.39187729e-09 6.00348212e-04 3.50000000e-01 2.00000000e+00  9.88567 
 22000 0.028398 0.168517 1.51653534e+01 7.96859208e-10 6.00348166e-04 3.50000000e-01 2.00000000e+00  9.88567 
 23000 0.028398 0.168517 1.51653627e+01 4.60203752e-10 6.00348135e-04 3.50000000e-01 2.00000000e+00  9.88567 
 24000 0.028398 0.168517 1.51653681e+01 2.68188467e-10 6.00348114e-04 3.50000000e-01 2.00000000e+00  9.88567 
 25000 0.028398 0.168517 1.51653712e+01 1.57732761e-10 6.00348099e-04 3.50000000e-01 2.00000000e+00  9.88567 
