# Iteration, weighted MSE to target, weighted RMSE to target, Total lambdas, Fractional change in lambda, Curr. stepsize, Beta_C, Beta_H, Curr. work 
  1000 0.036145 0.190118 5.80662585e+00 5.12629117e-04 1.05586304e-03 3.50000000e-01 2.00000000e+00  5.09907 
  2000 0.033289 0.182453 7.42649967e+00 1.00421255e-04 1.12564002e-03 3.50000000e-01 2.00000000e+00  6.29989 
  3000 0.032777 0.181043 7.82705398e+00 2.35151181e-05 1.13972126e-03 3.50000000e-01 2.00000000e+00  6.56011 
  4000 0.032666 0.180736 7.92691623e+00 5.90096113e-06 1.14266140e-03 3.50000000e-01 2.00000000e+00  6.61895 
  5000 0.032639 0.180664 7.95266331e+00 1.55291040e-06 1.14328599e-03 3.50000000e-01 2.00000000e+00  6.63302 
  6000 0.032633 0.180646 7.95958371e+00 4.29987399e-07 1.14341226e-03 3.50000000e-01 2.00000000e+00  6.63652 
  7000 0.032631 0.180641 7.96155188e+00 1.27884992e-07 1.14343125e-03 3.50000000e-01 2.00000000e+00  6.63743 
  8000 0.032631 0.180640 7.96216117e+00 4.22898799e-08 1.14342923e-03 3.50000000e-01 2.00000000e+00  6.63768 
  9000 0.032631 0.180639 7.96237424e+00 1.60779033e-08 1.14342482e-03 3.50000000e-01 2.00000000e+00  6.63775 
 10000 0.032631 0.180639 7.96246055e+00 7.07760614e-09 1.14342141e-03 3.50000000e-01 2.00000000e+00  6.63777 
 11000 0.032631 0.180639 7.96250071e+00 3.51056669e-09 1.14341921e-03 3.50000000e-01 2.00000000e+00  6.63777 
 12000 0.032631 0.180639 7.96252141e+00 1.88248043e-09 1.14341786e-03 3.50000000e-01 2.00000000e+00  6.63778 
 13000 0.032631 0.180639 7.96253275e+00 1.05457382e-09 1.14341706e-03 3.50000000e-01 2.00000000e+00  6.63778 
 14000 0.032631 0.180639 7.96253918e+00 6.04182335e-10 1.14341659e-03 3.50000000e-01 2.00000000e+00  6.63778 
 15000 0.032631 0.180639 7.96254289e+00 3.49971087e-10 1.14341631e-03 3.50000000e-01 2.00000000e+00  6.63778 
 16000 0.032631 0.180639 7.96254504e+00 2.03789531e-10 1.14341615e-03 3.50000000e-01 2.00000000e+00  6.63778 
 17000 0.032631 0.180639 7.96254629e+00 1.18964017e-10 1.14341605e-03 3.50000000e-01 2.00000000e+00  6.63778 
