value,term,type,level
-6.629820573155189e-11,ensemble[C(ensemble)[AF2_MSAss]],ensemble,C(ensemble
-7.071421242357462e-11,ensemble[C(ensemble)[AF2_filtered]],ensemble,C(ensemble
-6.042956525925851e-12,ensemble[C(ensemble)[ISO_BI]],ensemble,C(ensemble
6.170788298589667e-11,ensemble[C(ensemble)[ISO_TRI]],ensemble,C(ensemble
