arm,family,start,open,closed,intermediate,recovery,tv,ess_fraction,open_conditional_ess,closed_conditional_ess,intermediate_conditional_ess
6,maxent,0,0.020837295277112648,0.3716791627492096,0.6074835419736777,31.16217531566744,0.6074835419736777,0.9994906041120283,43.99740234667,829.9285739271579,1350.0794899321202
6,maxent,1,0.020837256382489556,0.37168140895570256,0.607481334661808,31.16228228951634,0.607481334661808,0.9994905982951456,43.99740214119291,829.9285587483441,1350.0794362716172
7,scalar_logpf,0,0.09210249069249662,0.18418700760838588,0.7237105016991177,27.85263945259423,0.7237105016991175,0.207693290269572,39.2165728951222,94.35478109057199,329.80146290483884
7,scalar_logpf,1,0.09421528406613128,0.18161447868221547,0.7241702372516533,27.841663659084503,0.7241702372516532,0.20359596062529048,39.41728052412866,91.79413316816692,323.12259818961405
8,scalar_logpf,0,0.06646006528146714,0.2156593765779134,0.7178805581406195,27.723872698859775,0.7178805581406195,0.3062805055359186,42.65254889381324,154.32670139101418,485.04499474145035
8,scalar_logpf,1,0.06611015033815361,0.21711584537629539,0.716774004285551,27.786342431443444,0.716774004285551,0.30809450790115256,42.76039695312566,156.74589439967102,486.60278124877027
9,scalar_logpf,0,0.044661409153511536,0.2707778536003277,0.6845607372461607,28.862153049649063,0.6845607372461608,0.4912157533389176,42.7612840902959,328.55529426684535,726.3857506623069
9,scalar_logpf,1,0.0447938848849049,0.2679196946917623,0.6872864204233329,28.70794957788111,0.6872864204233329,0.48756694493805447,42.76288587130297,321.6143274958514,724.8304920953353
10,scalar_logpf,0,0.035172648600187845,0.31377023674488125,0.6510571146549309,30.152756940424098,0.6510571146549309,0.5312201141291332,42.92190959759877,520.6747219121291,674.8087409446563
10,scalar_logpf,1,0.03515080665247844,0.31382689385574336,0.651022299491778,30.15304659481355,0.6510222994917781,0.5332786585158383,42.91356039608655,521.3197763977024,678.0504425347821
11,scalar_logpf,0,0.02958374608858531,0.35267314284396223,0.6177431110674525,31.486931225199545,0.6177431110674525,0.8080340387359062,43.68340477076647,689.4526869955354,1072.6052924272199
11,scalar_logpf,1,0.029583505749226805,0.3526843552359129,0.6177321390148602,31.487483923187643,0.6177321390148602,0.8080351253054663,43.68340709791554,689.4522713832392,1072.6033720386713
12,scalar_logpf,0,0.02590053436255066,0.3753775610770068,0.5987219045604426,32.12352593115033,0.5987219045604426,0.907912623120841,43.94965069134406,801.713021616059,1179.1676458146799
12,scalar_logpf,1,0.02589492598119685,0.3755636241098701,0.598541449908933,32.1321313456583,0.598541449908933,0.9083138469948329,43.949513091901586,802.6535304668901,1179.156033539025
13,profile_logpf,0,0.06415168548906854,0.23590978203791346,0.6999385324730181,28.816666879212825,0.6999385324730181,0.3897058872097506,43.89179000701425,227.71177238177773,601.0409178641547
13,profile_logpf,1,0.06413188316529138,0.23622135039459363,0.6996467664401151,28.8346471659099,0.699646766440115,0.3900630934424128,43.89152150681489,228.62684829417404,601.0295610675947
14,profile_logpf,0,0.052555285779199816,0.26677503384311546,0.6806696803776848,29.51694521601791,0.6806696803776848,0.48504443540979103,43.91515918514828,323.52020988925744,719.7474642414941
14,profile_logpf,1,0.05255699524432777,0.2665726208345204,0.6808703839211518,29.504926478805903,0.6808703839211518,0.4846952486359228,43.91466357005906,322.6110226844637,719.7499851179892
15,profile_logpf,0,0.04299023340092168,0.29412174408985414,0.6628880225092242,30.02407529833767,0.6628880225092242,0.5971886769672083,43.93880659212125,438.2161393531582,856.3710838877828
15,profile_logpf,1,0.04299043480463063,0.2941211717933335,0.6628883934020358,30.024066715553754,0.6628883934020358,0.5971881335865256,43.9388075945999,438.2157761721656,856.3705463908791
16,profile_logpf,0,0.03520140076796411,0.3270356592582496,0.6377629399737861,30.883180283404,0.6377629399737862,0.7297830880856514,43.95152200734034,591.4726341388592,999.771149567505
16,profile_logpf,1,0.035217617357261435,0.3269686825666539,0.6378137000760848,30.881666351034344,0.6378137000760847,0.7290040749652626,43.95183378855536,590.5718437349242,998.8728840003366
17,profile_logpf,0,0.02980164842475118,0.358127998738148,0.6120703528371009,31.80228056427714,0.6120703528371008,0.8368271967300587,43.966003583430954,727.065834444235,1100.3264239590942
17,profile_logpf,1,0.02978622474979468,0.357869809128359,0.6123439661218463,31.78666464785668,0.6123439661218464,0.837642636031146,43.965885638248,727.0444170428023,1102.129111067133
18,profile_logpf,0,0.026319846804539273,0.3762096645191899,0.5974704886762707,32.2280139385024,0.5974704886762707,0.9084558306070227,43.97737134042566,806.353725071868,1176.3654281811316
